LEAD_DIST_MGR__c,PRSM_Certification_Level__c,Oasis__c,MiscTypeCd__c,PRSM_Active__c,DomicileCountryCode__c,Parent_Type__c,Partner_Code__c,Tier_N_Supplier_Locations__c,PRSM_Maintenance_Supervisor_Phone__c,tvnt__Established_Business__c,PRSM_Work_Queue_Comments__c,Type_of_Account__c,PRSM_Domicile_Country__c,Active_Date__c,CurrencyIsoCode,Fleet_Account_Manager__c,SharedCd__c,WesternStar_BrandLevel_of_Authorization__c,twodcms__Active__c,AccountNumber,PRSM_Notes__c,Service_Region_Code_Primary__c,Fleet_Currency__c,OutletCd__c,Vocation_Segment__c,Customer_Account_Number__c,Dealer_Parent_Entity_ID__c,CBFC_Account_Number__c,BillingPostalCode,Export_Consolidators_Code__c,Match_Grade__c,FCCC_Anniversary_Date__c,Fleet_Program__c,Market_Segment_Code__c,Supply_Chain_Security_Membership__c,Match_Data_Profile__c,Toll_Free_Number__c,Fleet_Entity_Code__c,Service_Provider__c,ShippingStreet,Account_updated_with_MDM_CAN__c,Time_Zone__c,BillingCountry,PRSM_Override_Allow_Filing_of_Claims__c,Dealer_Code__c,PRSM_Asset__c,Brand_Description_DDC__c,PRSM_Same_as_Billing_Address__c,Pinnacle_Dealer_Location_Type__c,PRSM_DVCM_Group_Level__c,Enabled_For_Review__c,District_Service_Manager_Primary__c,Additional_States__c,Business_Associate_Type__c,Publish_to_MDM__c,PRSM_Transportation_Director_Name__c,Primary_CAN__c,PRSM_Parts_Code__c,Supply_Chain_Security_Risk_Rating__c,Email_Address__c,Archival_Extension_Requested__c,CUST_GRP_NAME__c,Regional_General_Manger_for_Service__c,tvnt__Preferred_Contact_Method__c,Facing_Dealer_Name__c,PRSM_TBBCAN__c,twodsrm__Supplier_Type__c,Parent_DNB_DUNS_Number__c,Pinnacle_Fleet_Code__c,Service__c,Brand_Description_TBB__c,Family_Group__c,Branch_ID__c,OutletTypeCd__c,Outletstatuscd__c,DNBConnect_DUNS_Number__c,Abbrev_Name__c,Location_Code__c,ShippingCountry,Legal_Name__c,BillingStreet,BrnID__c,BillingCity,PRSM_Sub_Business_Unit__c,PRSM_Override_Allow_Registration__c,PRSM_Last_Claim_Submit_Date__c,Vocation_Name__c,SEGGRP__c,Fleet_Master_Entity_ID__c,Brand_Description_FCCC__c,Senior_Regional_Parts_Manager__c,Country__c,Mismatch_Allowed__c,Fax,Fleet_Bill_To_Entity_ID__c,PRSM_Elite_Dealer__c,PRSM_Auto_Registration__c,Brand_Level_of_Authorization_FCCC__c,Location_Type__c,Dealer_ID__c,ShippingCity,Alias_org_code__c,Data_Source__c,Service_Region_Name_Primary__c,Mainframe_ID__c,Service_Phone_Number__c,Confidence_Code__c,PRMS_Notes__c,Primary_Contact_Name__c,PRSM_Parent__c,External_Country__c,PRSM_T_Currency_Code__c,Status__c,Phone,BillingState,Type,Name,Fleet_Category__c,SponsoringOutletCode__c,Clan_Name__c,Date_Last_Updated__c,USDOT__c,PRSM_Is_DTR_Un_Registered__c,PrimaryOutletCd__c,PRSM_OPR_Initials__c,Clan_Code__c,PRSM_Program_Type__c,Fleet_Location_Type__c,CountryCd__c,WOD_2__Warranty_Account_Type__c,Primary_Branch_Indicator__c,PRSM_Source__c,ShippingState,Primary_Branch_Lookup__c,Supplier_Code__c,Other_Reason__c,Cummins_Certified__c,Holding_Company__c,PRSM_ECS_Dealer__c,PRSM_Transportation_Director_Phone__c,Procede_ID__c,Brands__c,Region__c,Archival_Date__c,Date_Of_Load__c,PRSM_Customer_Process__c,PRSM_Maintenance_Supervisor_Name__c,Brand_Level_of_Authorization_TBB__c,ROWID__c,Sales_Phone_Number__c,PRSM_Work_Queue_Status__c,ShippingPostalCode,WOD_2__Dealer_Group__c,Fleet_Parent_Entity_ID__c,Request_Reason__c,Dealer_POS__c,Fleet_Division__c,Director_of_Parts__c,Archival_Requestor__c,Lead_Source__c,Parts_Phone_Number__c,FCCC_Account_Type__c,Vocation_Group__c,Account_sent_for_MDM_Incremental_Load__c,Fob__c,PRSM_Last_Charge_Back_Date__c,Dealer_Eligible_for_Pinnacle_Transaction__c,PRSM_is_MDM_Sync__c,Regional_Parts_Manager__c,Account_ready_for_MDM__c,Shop_Code__c,Dealer_Entity_ID__c,Account_Category__c,Dealer_Enrolled__c,PRSM_Override_Allow_Claim_on_Behalf__c,Brand_Description_DCC__c,Fleet_Eligible_for_Transaction__c,Used_RV_Sales__c,Service_District_Code_Primary__c,Dealer_Master_Entity_ID__c,Number_of_Vehicles__c,Branch_Name__c,EliteSupport__c,Fleet_Entity_ID__c,Allison_Certified__c,Fleet_Facing_Dealer_Code__c,Fleet_Size__c,PRSM_Account_Type__c,Freightliner_BrandLevel_of_Authorization__c,Account_sent_for_MDM_Initial_Load__c,Inactive_Date__c,Fleet_Parent_Code__c,twodcms__Primary_Email_Id__c,Dealer_Bill_To_Entity_ID__c,PRSM_Requires_Manual_Review__c
,,False,,True,,,,,,,,IND,,2017-04-04T00:00:00.000+0000,USD,,,,,,,,,,,X36831,,,75460-7181,,AFAAAZZABBZ,,,HZ,,0000000000989800000000009998,,,,2510 S CHURCH ST,False,,United States,False,X36831,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,037667388,WESTOW,,United States,,1571 S Church St,,Paris,,False,,,,,,,,False,,,False,False,,,,PARIS,,MDM Global Customer,,,,9,,,,203,,,,Texas,,WESTOW,,,,,,False,,DKF,,,,,Customer,False,,TX,,,,False,,False,,,,,,,,,,3580845,,Approved,75460,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-04T00:00:00.000+0000,USD,,,,,,,,,,,X36830,,,,,BZFAAFZABAZ,,,HZ,,0098000000009800000000009998,,,,RR 7 BOX 729Y,False,,United States,False,X36830,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,DIMOCK TOWNS,,United States,,,,,,False,,,,,,,,False,,,False,False,,,,MONTROSE,,MDM Global Customer,,,,7,,,,203,,,,,,DIMOCK TOWNSHIP,,,,,,False,,DKF,,,,,Customer,False,,PA,,,,False,,False,,,,,,,,,,3580844,,Approved,18801,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-04T00:00:00.000+0000,USD,,,,,,,,,,,X36829,,,01505-1908,,BAAAAZZABZF,,,HZ,,0000000000989800000000989998,,,,16 PAUL X TIVNAN DR,False,,United States,False,X36829,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,192892961,BOYLSTON MUN,,United States,,16 Paul X Tivnan Dr,,Boylston,,False,,,,,,,,False,,,False,False,,,,BOYLSTON,,MDM Global Customer,,,,8,,,,203,,,,Massachusetts,,BOYLSTON MUNICIPAL LIGHT DEPAR,,,,,,False,,DKF,,,,,Customer,False,,MA,,,,False,,False,,,,,,,,,,3580843,,Approved,01505,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-04T00:00:00.000+0000,USD,,,,,,,,,,,X36828,,,48323-2309,,AAAAAZZAFBA,,,HZ,,0000000000989800000000009998,,,,4995 ARROWHEAD,False,,United States,False,X36828,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,874341907,VM TRANSPORT,,United States,,4995 Arrowhead,,West Bloomfield,,False,,,,,,,,False,,,False,False,,,,WEST BLOOMFIELD,,MDM Global Customer,,,,10,,,,203,,,,Michigan,,VM TRANSPORT,,,,,,False,,DKF,,,,,Customer,False,,MI,,,,False,,False,,,,,,,,,,3580842,,Approved,48323,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,60194,,AAAAAZZAFAZ,,,,,0002020202989800000000009998,,,,1103 Morse Ave,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,092553677,,,United States,,2009 BRIAR HILL DR,,SCHAUMBURG,,False,,,,,,,,False,,,False,False,,,,Schaumburg,,MDM Classic,,,,10,,,,203,,,+18473318139,IL,,VAS EXPRESS CORPORATION,,,,,,False,,,,,,,,False,,IL,,,,False,,False,,,,,,,,,,3580840,,,60193-4505,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,1999-09-14T00:00:00.000+0000,USD,,,,,,,,,,,X36803,,,46514-6713,,AAAAAZZAFAF,,,HZ,,0000000000989800000000009998,,,,3200 CASSOPOLIS ST,False,,United States,False,X36803,,,False,,,True,,,,False,,False,,,,False,,,,,,,079865905,,,,,,,,782787290,ITR CONCESSI,,United States,ITR CONCESSION COMPANY,3200 Cassopolis St,,Elkhart,,False,,,,,,,,False,,,False,False,,,,ELKHART,,MDM Global Customer,,,,10,,,,203,,,1,Indiana,,ITR CONCESSION COMPANY,,,,,1523454.0,False,,JAG,,,,,Customer,False,,IN,,,,False,,False,,,,,,,,,,3580839,,Approved,46514,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,08840,,AAAAAZZAFAZ,,,,,0000000000989800000000009998,,,,28 Graham Ave,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,055826257,,,United States,,28 GRAHAM AVE,,METUCHEN,,False,,,,,,,,False,,,False,False,,,,Metuchen,,MDM Classic,,,,10,,,,203,,,+17324899533,NJ,,BAL SERVICES,,,,,,False,,,,,,,,False,,NJ,,,,False,,False,,,,,,,,,,3580838,,,08840-2310,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2013-11-26T00:00:00.000+0000,USD,,,,,,,,,,,W64038,,,08807,,AAAAAZZAFAZ,,,HZ,,0002020202989800000000009998,,,,1805 49TH ST APT B8,False,,United States,False,W64038,,,False,,,True,,,,False,,False,,,,False,BYKOVEL (GROUP),,,,,,,,,,,,,,019932434,BYKOVEL,,United States,BYKOVEL,111 MILLTOWN RD,,BRIDGEWATER,,False,,,,,,,,False,,,False,False,,,,BROOKLYN,,MDM Global Customer,,,,10,,,,203,,,9192684690,NJ,,BYKOVEL,,,BYKOVEL (GROUP),,,False,,CHE,EI2493,,,,Customer,False,,NY,,,,False,,False,,,,,,,,,,3580837,,Approved,11204,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLW27932,,,,,IND,,2012-02-22T00:00:00.000+0000,USD,,,,,,,,,,,W27932,,,28335,,AZZAAAFAZZF,,,HZ,,0098980000000000000098989998,,,,PO BOX 931,False,,United States,False,W27932,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,603305975,SOUTH RIVER,,United States,SOUTH RIVER EMC,PO BOX 931,,DUNN,,False,,,,,,,,False,,,False,False,,,,DUNN,,MDM Global Customer,,W27932,,9,,,,203,,,910-8963,NC,,SOUTH RIVER EMC,,,,,2463376.0,False,,NJS,,,,,Customer,False,,NC,,,,False,,False,,,,,,,,,,3580836,,Approved,28335,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,24211,,,,,,,,,,,21355 NOEL RD,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,939186677,,,UNITED STATES,,21355 NOEL RD,,ABINGDON,,False,,,,,,,,False,,,False,False,,,,ABINGDON,,MDM Classic,,,,,,,,203,,,,VA,,LES JOHNSON TRUCKING INC,,,,,,False,,,,,,,,False,,VA,,,,False,,False,,,,,,,,,,3580835,,,24211,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,FLT88972,,,,,IND,,2004-05-27T00:00:00.000+0000,USD,,,,,,,,,,,T88972,,,29445,,AABAAZZABFF,,,HZ,,0000000000989800000000009998,,,,200 BRANDYWIRE BLVD,False,,United States,False,T88972,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,799811307,GOOSE CREEK,,United States,CITY OF GOOSE CREEK,PO BOX 1768,,GOOSE CREEK,,False,,,,,,,,False,,,False,False,,,,GOOSE CREEK,,MDM Global Customer,,T88972,,9,,,,203,,,1,SC,,GOOSE CREEK CITY OF,,,,,,False,,VVV,,,,,Customer,False,,SC,,,,False,,False,,,,,2019-06-02,,,,,3580834,,Rejected,29445,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,2019-06-02T01:00:00.000+0000,,,,False
,,False,,True,,,,,,,,IND,,2004-10-15T00:00:00.000+0000,USD,,,,,,,,,,,U04358,,,17701-7803,,AAAAAZZABZZ,,,HZ,,0000000000989800000000980098,,,,1550 W 3RD ST,False,,United States,False,U04358,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,052545357,WILLIAMSPORT,,United States,,1550 W 3RD St,,Williamsport,,False,,,,,,,,False,,,False,False,,,,WILLIAMSPORT,,MDM Global Customer,,,,10,,,,203,,,,Pennsylvania,,CITY OF WILLIAMSPORT,,,,,,False,,NDV,,,,,Customer,False,,PA,,,,False,,False,,,,,,,,,,3580833,,Approved,17701,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,1998-10-06T00:00:00.000+0000,USD,,,,,,,,,,,P50166,,,44125-4767,,AAAAAZFAFFZ,,,HZ,,0000000000980000000000009998,,,,6848 HATHAWAY RD,False,,United States,False,P50166,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,038949020,VALLEY VIEW,,United States,,6848 Hathaway Rd,,Cleveland,,False,,,,,,,,False,,,False,False,,,,VALLEY VIEW,,MDM Global Customer,,,,10,,,,203,,,2165241087,Ohio,,"VALLEY VIEW, VILLAGE OF",,,,,,False,,BJJ,,,,,Customer,False,,OH,,,,False,,False,,,,,,,,,,3580832,,Approved,44125,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
BRIAN SUTHERLAND,,False,,True,,,,,,,,PAR,,1969-05-06T00:00:00.000+0000,USD,,,,,,,,,,,M01307,,,49201-8847,,AFAAAZZABFZ,,,HU,,0000000000989800000000000098,,,,3333 SARGENT RD,False,,United States,False,M01307,,,False,,,True,,,,False,,False,,,,False,,,,,,,005362975,,,,,,,,826761207,DAWN FOOD PR,,United States,DAWN FOOD PRODUCTS INC,3333 Sargent Rd,,Jackson,,False,,,,,,,,False,,,False,False,,,,JACKSON,,MDM Global Customer,,,,9,,,,203,,,15177894400,Michigan,,DAWN FOOD PRODUCTS INC,,,,,1170974.0,False,,JLM,,,,,Customer,False,,MI,,,,False,,False,,,,,,,,,,3580831,,Approved,49201,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,48184-2570,,,,,,,,,,,32500 Van Born Rd Ste 100,False,,United States of America,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,019568174,,,United States,,32500 Van Born Rd Ste 100,,Wayne,,False,,,,,,,,False,,,False,False,,,,Wayne,,MDM Classic,,,,,,,,,,,+17349462830,Michigan,,FEDERATED LOGISTICS,,,,,,False,,,,,,,,False,,Michigan,,,,False,,False,,,,,,,,,,3580830,,,48184-2570,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,29727,,AAAAAZAAAZZ,,,,,0300000000980000000000989998,,,,39 Bart Thurman Rd,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,117229246,,,United States,,39 Bart Thurman,,Mount Croughan,,False,,,,,,,,False,,,False,False,,,,Mount Croghan,,,,,,10,,,,USA,,,(704) 292-0878,SC,,ALLSEASONS4NC,,,,,,False,,,,,,,,False,,SC,,,,False,,False,,,,,,,,,,,,,29727,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,Owner Operator 1 - 3,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,02035-2868,,AZZAAZAAFBA,,,,,0099990000990099000000009998,,,,157 Green St,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,824631667,,,United States,,157 Green St,,Foxboro,,False,,,,,,,,False,,,False,False,,,,Foxboro,,,,,,9,,,,,,,(508) 543-3800,MA,,"Accutech Packaging, Inc.",,,,,,False,,,,,,,,False,,Massachusetts,,,,False,,False,,,,,,,,,,,,,02035-2868,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,40219,,BAAAAZFAFZZ,,,,,0300000000980000000000989998,,,,3568 Versailles Ln,False,,United States,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,089575516,,,United States,,3568 Versailles Lane #116,,Louisville,,False,,,,,,,,False,,,False,False,,,,Louisville,,,,,,8,,,,,,,(502) 644-6870,Ky,,G 8 TRUCKING LLC,,,,,,False,,,,,,,,False,,Kentucky,,,,False,,False,,,,,,,,,,,,,40219-2682,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36941,,,04072-4000,,AAAAAZZAFBA,,,HZ,,0002020202989800000000000098,,,,40 COMMERCIAL ST,False,,United States,False,X36941,,,False,,,True,,,,False,,False,,,,False,,,,,,,243338337,,,,,,,,167428890,READY SEAFOO,,United States,,1016 Portland Rd,,Saco,,False,,,,,,,,False,,,False,False,,,,PORTLAND,,MDM Global Customer,,,,10,,,,203,,,,Maine,,READY SEAFOOD,,,,,,False,,DKF,,,,,Customer,False,,ME,,,,False,,False,,,,,,,,,,3580881,,Approved,04101,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36940,,,,,,,,HZ,,,,,,1415 FREEWAY DR,False,,United States,False,X36940,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,,SKAGIT PUD,,United States,,,,,,False,,,,,,,,False,,,False,False,,,,MOUNT VERNON,,MDM Global Customer,,,,,,,,203,,,,,,SKAGIT PUD,,,,,,False,,DKF,,,,,Customer,False,,WA,,,,False,,False,,,,,,,,,,3580880,,Approved,98273,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,91748,,AAAAAZZAFAF,,,,,0000000000989800000000009998,,,,18970 Villa Clara St,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,061203524,,,United States,,18970 VILLA CLARA ST,,ROWLAND HEIGHTS,,False,,,,,,,,False,,,False,False,,,,Rowland Heights,,MDM Classic,,,,10,,,,203,,,+16265375005,CA,,CARRYSTAR LOGISTICS,,,,,,False,,,,,,,,False,,CA,,,,False,,False,,,,,,,,,,3580879,,,91748-3933,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36885,,,53963-9674,,AAAAAZZABAA,,,HZ,,0000000000989800000000009998,,,,511 W FRANKLIN ST,False,,United States,False,X36885,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,028240790,SS SONS TRUC,,United States,,201 Industrial Dr,,Waupun,,False,,,,,,,,False,,,False,False,,,,WAUPUN,,MDM Global Customer,,,,10,,,,203,,,,Wisconsin,,SS SONS TRUCKING,,,,,,False,,DKF,,,,,Customer,False,,WI,,,,False,,False,,,,,,,,,,3580878,,Approved,53963,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
MICHAEL HOUGHTON,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36884,,,,,,,,HZ,,,,,,BOX 5,False,,Canada,False,X36884,,,False,,,True,,,,False,,False,,,,False,FOREMOST (GROUP),,,,,,,,,,,,,,,RIVAL BY FOR,,Canada,RIVAL BY FOREMOST,,,,,False,,,VOC,,,,,False,,,False,False,,,,MAJOR,,MDM Global Customer,,,,,,,,000,,,,,,RIVAL BY FOREMOST,,,FOREMOST (GROUP),,,False,,CAB,Y34970,,,,Customer,False,,SK,,,,False,,False,,,,,,,,,,3580877,,Approved,SOL 2HO,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36883,,,L3B 2V8,,AAAAAZZABAA,,,HZ,,0200000000989800000000009998,,,,188 ALBERTA ST,False,,Canada,False,X36883,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,208108562,EMS TOWING,,Canada,,188 Alberta St,,Welland,,False,,,,,,,,False,,,False,False,,,,WELLAND,,MDM Global Customer,,,,10,,,,000,,,,ONTARIO,,EMS TOWING,,,,,,False,,DKF,,,,,Customer,False,,ON,,,,False,,False,,,,,,,,,,3580876,,Approved,L3B 2V8,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-05T00:00:00.000+0000,USD,,,,,,,,,,,X36881,,,05363-8811,,AAAAAZZABFZ,,,HZ,,0000000000989800000000009998,,,,2 E MAIN ST,False,,United States,False,X36881,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,040248205,WILMINGTON T,,United States,,2 E Main St,,Wilmington,,False,,,,,,,,False,,,False,False,,,,WILMINGTON,,MDM Global Customer,,,,10,,,,203,,,,Vermont,,WILMINGTON TOWN OF,,,,,,False,,DKF,,,,,Customer,False,,VT,,,,False,,False,,,,,,,,,,3580875,,Approved,05363,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-04-03T00:00:00.000+0000,USD,,,,,,,,,,,X36787,,,05350-9615,,AAAAAZZAAAA,,,HZ,,0000000000989800000000009998,,,,1549 KING HILL RD,False,,United States,False,X36787,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,142371769,BARKUS EXCAV,,United States,BARKUS EXCAVATING,1549 King Hill Rd,,Readsboro,,False,,,,,,,,False,,,False,False,,,,READSBORO,,MDM Global Customer,,,,10,,,,203,,,,Vermont,,BARKUS EXCAVATING LLC,,,,,,False,,RLK,,,,,Customer,False,,VT,,,,False,,False,,,,,,,,,,3580874,,Approved,05350,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,False,,,,,,,,,,,USD,,,,,,,,,,,,,,49315,,BAAAAZZABBF,,,,,0000000000989800000000000098,,,,601 Gordon Industrial Ct SW,False,,UNITED STATES,False,,,,False,,,False,,,,False,,False,,,,False,,,,,,,,,,,,,,,161887955,,,United States,,601 GORDON INDUSTRIAL CT SW,,BYRON CENTER,,False,,,,,,,,False,,,False,False,,,,Byron Center,,MDM Classic,,,,8,,,,203,,,+18005278243,MI,,MIEDEMA TRAILERS,,,,,,False,,,,,,,,False,,MI,,,,False,,False,,,,,,,,,,3580873,,,49315-8356,,,,,,,,,,,,False,,,,False,,False,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2017-03-02T00:00:00.000+0000,USD,,,,,,,,,,,X34594,,,76109-3572,,AAAAAZZAFFZ,,,HZ,,0002020202989800000000000098,,,,3700 HULEN ST,False,,United States,False,X34594,,,False,,,True,,,,False,,False,,,,False,,,,,,,602466088,,,,,,,,151549649,LHOIST NORTH,,United States,,5600 Clearfork Main St Ste 300,,Fort Worth,,False,,,,,,,,False,,,False,False,,,,FORT WORTH,,MDM Global Customer,,,,10,,,,203,,,,Texas,,LHOIST NORTH AMERICA,,,,,117044.0,False,,DKF,,,,,Customer,False,,TX,,,,False,,False,,,,,,,,,,3580872,,Approved,76107,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,FLW62723,,,,,IND,,2013-11-01T00:00:00.000+0000,USD,,,,,,,,,,,W62723,,,05468-3296,,AAAAAZFABZA,,,HZ,,0000000000980000000000989998,,,,121 GONYEAU RD,False,,United States,False,W62723,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,843080925,NOONAN TRANS,,United States,JP NOONAN TRANSPORTATION,121 Gonyeau Rd,,Milton,,False,,,,,,,,False,,,False,False,,,,MILTON,,MDM Global Customer,,W62723,,10,,,,203,,,8009228026,Vermont,,NOONAN TRANSPORTATION JP,,,,,,False,,RLC,,,,,Customer,False,,VT,,,,False,,False,,,,,,,,,,3580871,,Approved,05468,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,2002-08-06T00:00:00.000+0000,USD,,,,,,,,,,,T26768,,,44236-2025,,AAAAAZAAFFZ,,,HZ,,0000000000980000000000000098,,,,6681 CHITTENDEN RD,False,,United States,False,T26768,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,004521100,THE MCLEAN C,,United States,THE MCLEAN CO,6681 Chittenden Rd,,Hudson,,False,,,,,,,,False,,,False,False,,,,HUDSON,,MDM Global Customer,,,,10,,,,203,,,330655-5900,Ohio,,THE MCLEAN CO,,,,,,False,,NJS,,,,,Customer,False,,OH,,,,False,,False,,,,,,,,,,3580870,,Approved,44236,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
,,False,,True,,,,,,,,IND,,1997-10-06T00:00:00.000+0000,USD,,,,,,,,,,,P22060,,,S7J 4C6,,AAAAAZAAABA,,,HZ,,0000000000980000000000009998,,,,226A PORTAGE AVE,False,,Canada,False,P22060,,,False,,,True,,,,False,,False,,,,False,,,,,,,,,,,,,,,252299888,SELECT CLASS,,Canada,SELECT CLASSIC CARRIERS,226A Portage Ave,,Saskatoon,,False,,,,,,,,False,,,False,False,,,,SASKATOON,,MDM Global Customer,,,,10,,,,000,,,3063742733,SASKATCHEWAN,,SELECT CLASSIC CARRIERS,,,,,593630.0,False,,RLK,,,,,Customer,False,,SK,,,,False,,False,,,,,,,,,,3580869,,Approved,S7J 4C6,,,,,,,,,,,,False,,,,False,,True,,,Customer Account,,False,,,False,,,,,False,,False,,,,,False,,,,,False
