Name,WOD_2__Status__c,VRM_External_Id__c,VRM_Category__c,VRM_SubCategory__c,VRM_Failure_Resolution_Code__c
FaultCode970,True,Linears-Inlet Components-Plug Removal-Remove Plugs-2hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qTAAAY
FaultCode971,True,Linears-Inlet Components-Seam Split-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qT3AAI
FaultCode972,True,Linears-Inlet Components-Seam Split-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qT2AAI
FaultCode973,True,Linears-Inlet Components-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qSRAAY
FaultCode974,True,Linears-Inlet Components-Weld Failure-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qT7AAI
FaultCode975,True,Linears-Inlet Components-Weld Failure-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qT6AAI
FaultCode976,True,Linears-Inlet Components-Weld Missing-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qThAAI
FaultCode977,True,Linears-Inlet Components-Weld Missing-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFGGA2,a83cf0000002qT8AAI
FaultCode978,True,Linears-Linear Alignment-System out of Alignment-Re-align System-2hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFHGA2,a83cf0000002qVwAAI
FaultCode979,True,Linears-Linear Alignment-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFHGA2,a83cf0000002qSPAAY
FaultCode980,True,Linears-Linear Alignment-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFHGA2,a83cf0000002qSRAAY
FaultCode981,True,Linears-Linear Alignment-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFHGA2,a83cf0000002qSMAAY
FaultCode982,True,Linears-Linear Carts-Finish Appearance Faulty-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSvAAI
FaultCode983,True,Linears-Linear Carts-Galvanizing Bare Spots-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSyAAI
FaultCode984,True,Linears-Linear Carts-Galvanizing Excessive-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT4AAI
FaultCode985,True,Linears-Linear Carts-Galvanizing Quality-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSzAAI
FaultCode986,True,Linears-Linear Carts-Hitch ball bolt failed-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT0AAI
FaultCode987,True,Linears-Linear Carts-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSMAAY
FaultCode988,True,Linears-Linear Carts-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSPAAY
FaultCode989,True,Linears-Linear Carts-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSQAAY
FaultCode990,True,Linears-Linear Carts-Seam Split-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT2AAI
FaultCode991,True,Linears-Linear Carts-Seam Split-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT3AAI
FaultCode992,True,Linears-Linear Carts-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qSRAAY
FaultCode993,True,Linears-Linear Carts-System out of Alignment-Re-align System-2hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qVwAAI
FaultCode994,True,Linears-Linear Carts-Weld Failure-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT7AAI
FaultCode995,True,Linears-Linear Carts-Weld Failure-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT6AAI
FaultCode996,True,Linears-Linear Carts-Weld Missing-Weld In Field-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qThAAI
FaultCode997,True,Linears-Linear Carts-Weld Missing-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFIGA2,a83cf0000002qT8AAI
FaultCode998,True,Linears-Linear Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFJGA2,a83cf0000002qSMAAY
FaultCode999,True,Linears-Linear Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFJGA2,a83cf0000002qSPAAY
FaultCode1000,True,Linears-Linear Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFJGA2,a83cf0000002qSRAAY
FaultCode1001,True,Linears-Linear Options-Signal Weak-Replace Component-1hr,0ZGcf0000002Y8yGAE,0ZGcf0000002YFJGA2,a83cf0000002qSkAAI
FaultCode1002,True,Machine Options-Bender Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFMGA2,a83cf0000002qSPAAY
FaultCode1003,True,Machine Options-Bender Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFMGA2,a83cf0000002qSRAAY
FaultCode1004,True,Machine Options-Bender Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFMGA2,a83cf0000002qSMAAY
FaultCode1005,True,Machine Options-Booster Pumps-120 Volt Input/Output Failure-Replace 2hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qVxAAI
FaultCode1006,True,Machine Options-Booster Pumps-120 Volt Input/Output Failure-Replace 2hp BP Complete-2.5hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qVyAAI
FaultCode1007,True,Machine Options-Booster Pumps-120 Volt Input/Output Failure-Replace 5 or 7.5 hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qVzAAI
FaultCode1008,True,Machine Options-Booster Pumps-120 Volt Input/Output Failure-Replace 5 or 7.5 hp BP Complete-4hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW0AAI
FaultCode1009,True,Machine Options-Booster Pumps-Bearing Seized-Replace 2hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW1AAI
FaultCode1010,True,Machine Options-Booster Pumps-Bearing Seized-Replace 2hp BP Complete-2.5hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW2AAI
FaultCode1011,True,Machine Options-Booster Pumps-Bearing Seized-Replace 5 or 7.5 hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW3AAI
FaultCode1012,True,Machine Options-Booster Pumps-Bearing Seized-Replace 5 or 7.5 hp BP Complete-4hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW4AAI
FaultCode1013,True,Machine Options-Booster Pumps-Corrosion-Replace 2hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW5AAI
FaultCode1014,True,Machine Options-Booster Pumps-Corrosion-Replace 2hp BP Complete-2.5hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW6AAI
FaultCode1015,True,Machine Options-Booster Pumps-Corrosion-Replace 5 or 7.5 hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW7AAI
FaultCode1016,True,Machine Options-Booster Pumps-Corrosion-Replace 5 or 7.5 hp BP Complete-4hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW8AAI
FaultCode1017,True,Machine Options-Booster Pumps-Housing Damaged-Replace 2hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qW9AAI
FaultCode1018,True,Machine Options-Booster Pumps-Housing Damaged-Replace 2hp BP Complete-2.5hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWAAAY
FaultCode1019,True,Machine Options-Booster Pumps-Housing Damaged-Replace 5 or 7.5 hp BP Motor-2hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWBAAY
FaultCode1020,True,Machine Options-Booster Pumps-Housing Damaged-Replace 5 or 7.5 hp BP Complete-4hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWCAAY
FaultCode1021,True,Machine Options-Booster Pumps-Impeller Seized-Repair Component-1.5hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWDAAY
FaultCode1022,True,Machine Options-Booster Pumps-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qSMAAY
FaultCode1023,True,Machine Options-Booster Pumps-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qSPAAY
FaultCode1024,True,Machine Options-Booster Pumps-Shipment Damage-Replace 2hp BP Motor-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWEAAY
FaultCode1025,True,Machine Options-Booster Pumps-Shipment Damage-Replace 2hp BP Complete-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWFAAY
FaultCode1026,True,Machine Options-Booster Pumps-Shipment Damage-Replace 5 or 7.5 hp BP Motor-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWGAAY
FaultCode1027,True,Machine Options-Booster Pumps-Shipment Damage-Replace 5 or 7.5 hp BP Complete-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFNGA2,a83cf0000002qWHAAY
FaultCode1028,True,Machine Options-Drop Span Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFQGA2,a83cf0000002qSPAAY
FaultCode1029,True,Machine Options-Drop Span Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFQGA2,a83cf0000002qSRAAY
FaultCode1030,True,Machine Options-Drop Span Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFQGA2,a83cf0000002qSMAAY
FaultCode1031,True,Machine Options-End Gun Control Options-Won't close-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFRGA2,a83cf0000002qSOAAY
FaultCode1032,True,Machine Options-End Gun Control Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFRGA2,a83cf0000002qSPAAY
FaultCode1033,True,Machine Options-End Gun Control Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFRGA2,a83cf0000002qSRAAY
FaultCode1034,True,Machine Options-End Gun Control Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFRGA2,a83cf0000002qSMAAY
FaultCode1035,True,Machine Options-End of Field Stops Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFSGA2,a83cf0000002qSPAAY
FaultCode1036,True,Machine Options-End of Field Stops Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFSGA2,a83cf0000002qSRAAY
FaultCode1037,True,Machine Options-End of Field Stops Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFSGA2,a83cf0000002qSMAAY
FaultCode1038,True,Machine Options-Pump Connect-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFTGA2,a83cf0000002qSPAAY
FaultCode1039,True,Machine Options-Pump Connect-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFTGA2,a83cf0000002qSRAAY
FaultCode1040,True,Machine Options-Pump Connect-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFTGA2,a83cf0000002qSMAAY
FaultCode1041,True,Machine Options-Running Lights-Intermittent Operations-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFUGA2,a83cf0000002qSfAAI
FaultCode1042,True,Machine Options-Running Lights-Light Burned Out-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFUGA2,a83cf0000002qWIAAY
FaultCode1043,True,Machine Options-Running Lights-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFUGA2,a83cf0000002qSPAAY
FaultCode1044,True,Machine Options-Running Lights-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFUGA2,a83cf0000002qSRAAY
FaultCode1045,True,Machine Options-Running Lights-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFUGA2,a83cf0000002qSMAAY
FaultCode1046,True,Machine Options-VRI-Coil Failure-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSLAAY
FaultCode1047,True,Machine Options-VRI-Leaking-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSNAAY
FaultCode1048,True,Machine Options-VRI-Won't close-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSOAAY
FaultCode1049,True,Machine Options-VRI-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSPAAY
FaultCode1050,True,Machine Options-VRI-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSRAAY
FaultCode1051,True,Machine Options-VRI-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFVGA2,a83cf0000002qSMAAY
FaultCode1052,True,Machine Options-X-Tec Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFWGA2,a83cf0000002qSPAAY
FaultCode1053,True,Machine Options-X-Tec Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFWGA2,a83cf0000002qSRAAY
FaultCode1054,True,Machine Options-X-Tec Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y8zGAE,0ZGcf0000002YFWGA2,a83cf0000002qSMAAY
FaultCode1055,True,Service Tools-Electrical Tools-Contact Warranty Department - Not within-Contact Warranty Department-0hr,0ZGcf0000002Y91GAE,0ZGcf0000002YFcGAM,a83cf0000002qSlAAI
FaultCode1056,True,Span Accessories-Bracket and Mounts-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qSPAAY
FaultCode1057,True,Span Accessories-Bracket and Mounts-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qSRAAY
FaultCode1058,True,Span Accessories-Bracket and Mounts-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qSMAAY
FaultCode1059,True,Span Accessories-Bracket and Mounts-Weld Missing-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qT8AAI
FaultCode1060,True,Span Accessories-Bracket and Mounts-Weld Missing-Weld In Field-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qThAAI
FaultCode1061,True,Span Accessories-Bracket and Mounts-Weld Cracked-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qWJAAY
FaultCode1062,True,Span Accessories-Bracket and Mounts-Weld Cracked-Weld In Field-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qWKAAY
FaultCode1063,True,Span Accessories-Bracket and Mounts-Weld Failure-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qT6AAI
FaultCode1064,True,Span Accessories-Bracket and Mounts-Weld Failure-Weld In Field-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFfGAM,a83cf0000002qT7AAI
FaultCode1065,True,Span Accessories-Drains and Couplers-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFgGAM,a83cf0000002qSPAAY
FaultCode1066,True,Span Accessories-Drains and Couplers-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFgGAM,a83cf0000002qSRAAY
FaultCode1067,True,Span Accessories-Drains and Couplers-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFgGAM,a83cf0000002qSMAAY
FaultCode1068,True,Span Accessories-Drains and Couplers-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFgGAM,a83cf0000002qSQAAY
FaultCode1069,True,Span Accessories-Fasteners-Hose Pulled off-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSmAAI
FaultCode1070,True,Span Accessories-Fasteners-Insufficient Clamping Force-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSoAAI
FaultCode1071,True,Span Accessories-Fasteners-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSMAAY
FaultCode1072,True,Span Accessories-Fasteners-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSPAAY
FaultCode1073,True,Span Accessories-Fasteners-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSQAAY
FaultCode1074,True,Span Accessories-Fasteners-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFhGAM,a83cf0000002qSRAAY
FaultCode1075,True,Span Accessories-Flanges and End Plates-Flanges not Square-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSwAAI
FaultCode1076,True,Span Accessories-Flanges and End Plates-Flanges Out of Time-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSxAAI
FaultCode1077,True,Span Accessories-Flanges and End Plates-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSMAAY
FaultCode1078,True,Span Accessories-Flanges and End Plates-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSPAAY
FaultCode1079,True,Span Accessories-Flanges and End Plates-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSQAAY
FaultCode1080,True,Span Accessories-Flanges and End Plates-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFiGAM,a83cf0000002qSRAAY
FaultCode1081,True,Span Accessories-Flex Boots-Hose Pulled off-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSmAAI
FaultCode1082,True,Span Accessories-Flex Boots-Hose Split-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSnAAI
FaultCode1083,True,Span Accessories-Flex Boots-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSMAAY
FaultCode1084,True,Span Accessories-Flex Boots-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSPAAY
FaultCode1085,True,Span Accessories-Flex Boots-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSQAAY
FaultCode1086,True,Span Accessories-Flex Boots-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSRAAY
FaultCode1087,True,Span Accessories-Flex Boots-Ultraviolet Degradation-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFjGAM,a83cf0000002qSrAAI
FaultCode1088,True,Span Accessories-Hardware-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFlGAM,a83cf0000002qSPAAY
FaultCode1089,True,Span Accessories-Hardware-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFlGAM,a83cf0000002qSRAAY
FaultCode1090,True,Span Accessories-Hardware-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFlGAM,a83cf0000002qSMAAY
FaultCode1091,True,Span Accessories-Hardware-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFlGAM,a83cf0000002qSQAAY
FaultCode1092,True,Span Accessories-Overhang Cable-Cable Broken-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qWLAAY
FaultCode1093,True,Span Accessories-Overhang Cable-Cable End Failure-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qWMAAY
FaultCode1094,True,Span Accessories-Overhang Cable-Cable Pulled Out-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qWNAAY
FaultCode1095,True,Span Accessories-Overhang Cable-Mis-manufactured-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qSpAAI
FaultCode1096,True,Span Accessories-Overhang Cable-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qSPAAY
FaultCode1097,True,Span Accessories-Overhang Cable-Part Dimensions Incorrect-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qSqAAI
FaultCode1098,True,Span Accessories-Overhang Cable-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFtGAM,a83cf0000002qSRAAY
FaultCode1099,True,Span Accessories-Rubber Gaskets-Gasket Degrading-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qWOAAY
FaultCode1100,True,Span Accessories-Rubber Gaskets-Gasket Pushing Out-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qWPAAY
FaultCode1101,True,Span Accessories-Rubber Gaskets-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qSMAAY
FaultCode1102,True,Span Accessories-Rubber Gaskets-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qSPAAY
FaultCode1103,True,Span Accessories-Rubber Gaskets-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qSQAAY
FaultCode1104,True,Span Accessories-Rubber Gaskets-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFoGAM,a83cf0000002qSRAAY
FaultCode1105,True,Span Accessories-Span Clamps-Hose Pulled off-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSmAAI
FaultCode1106,True,Span Accessories-Span Clamps-Insufficient Clamping Force-Replace Component-2hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSoAAI
FaultCode1107,True,Span Accessories-Span Clamps-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSMAAY
FaultCode1108,True,Span Accessories-Span Clamps-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSPAAY
FaultCode1109,True,Span Accessories-Span Clamps-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSQAAY
FaultCode1110,True,Span Accessories-Span Clamps-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFpGAM,a83cf0000002qSRAAY
FaultCode1111,True,Span Accessories-Span Transitions-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFqGAM,a83cf0000002qSPAAY
FaultCode1112,True,Span Accessories-Span Transitions-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFqGAM,a83cf0000002qSRAAY
FaultCode1113,True,Span Accessories-Span Transitions-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFqGAM,a83cf0000002qSMAAY
FaultCode1114,True,Span Accessories-Span Transitions-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFqGAM,a83cf0000002qSQAAY
FaultCode1115,True,Span Accessories-Truss Components-Galvanizing Excessive-Repair Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFrGAM,a83cf0000002qVvAAI
FaultCode1116,True,Span Accessories-Truss Components-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFrGAM,a83cf0000002qSPAAY
FaultCode1117,True,Span Accessories-Truss Components-Part Dimensions Incorrect-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFrGAM,a83cf0000002qSQAAY
FaultCode1118,True,Span Accessories-Truss Components-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFrGAM,a83cf0000002qSRAAY
FaultCode1119,True,Span Accessories-Truss Components-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFrGAM,a83cf0000002qSMAAY
FaultCode1120,True,Span Accessories-Weldment Options-Other -- Fill in Comments-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFsGAM,a83cf0000002qSPAAY
FaultCode1121,True,Span Accessories-Weldment Options-Shipment Damage-Replace Component-0hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFsGAM,a83cf0000002qSRAAY
FaultCode1122,True,Span Accessories-Weldment Options-Mis-manufactured-Replace Component-1hr,0ZGcf0000002Y92GAE,0ZGcf0000002YFsGAM,a83cf0000002qSMAAY
