Id,OwnerId,IsDeleted,Name,CurrencyIsoCode,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,WOD_2__Active_From__c,WOD_2__Active_Until__c,WOD_2__Business_Units__c,WOD_2__Category_To_Apply_Degradation__c,WOD_2__Days_Covered__c,WOD_2__Default_Policy_Definition__c,WOD_2__Description__c,WOD_2__Exclusion__c,WOD_2__Extended_Policy_Cost__c,WOD_2__Inclusion__c,WOD_2__Is_Policy_Optional__c,WOD_2__Months_Covered__c,WOD_2__Payment_Definition__c,WOD_2__Policy_Filter_Condition__c,WOD_2__Pricebook_Type__c,WOD_2__Priority__c,WOD_2__Status__c,WOD_2__Sub_Type__c,WOD_2__Terms_Condition__c,WOD_2__Transfer_Fee__c,WOD_2__Transferable_Month__c,WOD_2__Transferable__c,WOD_2__Type__c,Build_Date_Applicable_HDI__c,Business_Unit_HDI__c,Comments__c,Coverage_transfer_window_period_fromdate__c,Customer_Type__c,EWP_End_WP_from_Delivery_Date_HDI__c,EWP_End_WP_from_Shipment_Date_HDI__c,EWP_Start_WP_from_Delivery_Date_HDI__c,External_ID_HDI__c,Forced_Selection_Needed_During_DR_HDI__c,Installer_Certification_Status_HDI__c,Is_Attachment_Mandatory_HDI__c,Is_Policy_Applicable_for_DR_HDI__c,Is_Policy_Displayed_To_Internal_Users_On__c,Is_Third_Party_Policy_HDI__c,Item_Condition_HDI__c,Limit_of_Liability_HDI__c,Machine_Hours_Energy_Units_Covered_HDI__c,Mark_Policy_As_Primary_HDI__c,Maxi_number_of_transfer_to_end_customers__c,Months_Covered_FRM_OriginalDate_HDI__c,Months_Covered_From_Build_Date_HDI__c,Months_Covered_From_Invoice_Date_HDI__c,Months_Covered_From_Shipment_HDI__c,Ownership_State_HDI__c,Policy_Name_HDI__c,Registration_Price__c,Policy_Group_Name_HDI__c,Job_Code_Group_HDI__c,WOD_2__Days_Covered_From__c,WOD_2__Months_Covered_From__c,WOD_2__Coverage_Based_On__c,WOD_2__Expression__c
a0e8a00000GX75YAAT,0058a00000Ma0lHAAR,False,EXT-S-24-4000-POWERTRAIN-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 24 Months or 4000 Hours Powertrain Parts,,,,True,24.0,a0a8a00000aK71rAAC,OR,,330.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,99999.0,99999.0,0.0,110000000018460,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 24 Months or 4000 Hours Powertrain Parts,,PARTS;TRANSMISSION;PARTS ONLY;DRIVELINE,,,,,
a0e8a00000GX75ZAAT,0058a00000Ma0lHAAR,False,EXT-S-36-6000-POWERTRAIN-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-01-06T09:20:26.000+0000,0058a00000MaBZ4AAN,2023-01-06T09:20:26.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Standard 36 Months or 6000 Hours Powertrain Parts,,,,True,36.0,a0a8a00000aK6JSAA0,OR,,331.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,End Customer;Dealer;Direct Customer;Dealer Rental/ RPO,99999.0,99999.0,0.0,110000000018480,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Standard 36 Months or 6000 Hours Powertrain Parts,,PARTS;TRANSMISSION;PARTS ONLY;DRIVELINE,,,,,
a0e8a00000GX75aAAD,0058a00000Ma0lHAAR,False,EXT-MN-36-6000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 36 Months or 6000 Hours Full machine Distance Labour Parts,,,,True,36.0,a0a8a00000aK6JTAA0,OR,,502.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018520,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 36 Months or 6000 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75bAAD,0058a00000Ma0lHAAR,False,EXT-MN-48-8000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 48 Months or 8000 Hours Full machine Distance Labour Parts,,,,True,48.0,a0a8a00000aK6JTAA0,OR,,503.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018540,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 48 Months or 8000 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75cAAD,0058a00000Ma0lHAAR,False,EXT-MN-60-10000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 60 Months or 10000 Hours Full machine Distance Labour Parts,,,,True,60.0,a0a8a00000aK6JTAA0,OR,,504.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018560,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 60 Months or 10000 Hours Full machine Distance Labour Parts,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75dAAD,0058a00000Ma0lHAAR,False,EXT-MN-12-2000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 12 Months or 2000 Hours Full machine Parts,,,,True,12.0,a0a8a00000aK71rAAC,OR,,550.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018580,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,2000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 12 Months or 2000 Hours Full machine Parts,,FULL;PARTS;PARTS ONLY,,,,,
a0e8a00000GX75eAAD,0058a00000Ma0lHAAR,False,EXT-MN-24-4000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 24 Months or 4000 Hours Full machine Parts,,,,True,24.0,a0a8a00000aK6JSAA0,OR,,551.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018600,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 24 Months or 4000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75fAAD,0058a00000Ma0lHAAR,False,EXT-MN-36-6000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 36 Months or 6000 Hours Full machine Parts,,,,True,36.0,a0a8a00000aK6JSAA0,OR,,552.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018620,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,6000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 36 Months or 6000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75gAAD,0058a00000Ma0lHAAR,False,EXT-MN-48-8000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 48 Months or 8000 Hours Full machine Parts,,,,True,48.0,a0a8a00000aK6JSAA0,OR,,553.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018640,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,8000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 48 Months or 8000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75hAAD,0058a00000Ma0lHAAR,False,EXT-MN-60-10000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Extended Maintenance 60 Months or 10000 Hours Full machine Parts,,,,True,60.0,a0a8a00000aK6JSAA0,OR,,554.0,Inactive,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000018660,False,ANY,False,False,False,False,NEW;PREMIUM_RENTAL;CONSIGNMENT,,10000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Extended Maintenance 60 Months or 10000 Hours Full machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75iAAD,0058a00000Ma0lHAAR,False,GW-ST-00-0000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-01-13T10:24:02.000+0000,0058a00000Ma0lHAAR,2023-01-13T10:24:02.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,"Goodwill Stock 00 Months or 0000 Hours Full machine Distance, Labour, Parts",,,,True,0.0,a0a8a00000aK6JTAA0,OR,,224.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,End Customer;Dealer;Direct Customer,0.0,0.0,0.0,110000000018680,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,"Goodwill Stock 00 Months or 0000 Hours Full machine Distance, Labour, Parts",,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75jAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-11-04T15:20:03.000+0000,0058a00000MaBZTAA3,2024-11-04T15:20:03.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Full Machine Distance Parts Labour,,,,True,0.0,a0a8a00000aK6JTAA0,OR,,125.0,Active,,"As discussed with D. Araguz, added C. excavators and W. excavators.",0.0,,True,GOODWILL,False,EUROPE,,,End Customer;Dealer;Direct Customer;National Account;Dealer Rental/ RPO,0.0,0.0,0.0,110000000018700,False,ANY,False,False,False,False,NEW;REFURBISHED;PREOWNED,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Full Machine Distance Parts Labour,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75kAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-FULL-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Full Machine Parts,,,,True,0.0,a0a8a00000aK6JSAA0,OR,,226.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018720,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Full Machine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75lAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-POWERTRAIN-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Powertrain Distance Parts Labour,,,,True,0.0,a0a8a00000aK6JTAA0,OR,,227.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018740,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Powertrain Distance Parts Labour,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75mAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-POWERTRAIN-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Powertrain Parts,,,,True,0.0,a0a8a00000aK6JSAA0,OR,,228.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018760,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Powertrain Parts,,PARTS ONLY,,,,,
a0e8a00000GX75nAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-ENGINE-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Engine Distance Parts Labour,,,,True,0.0,a0a8a00000aK6JTAA0,OR,,229.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018780,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Engine Distance Parts Labour,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75oAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-ENGINE-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Engine Parts,,,,True,0.0,a0a8a00000aK6JSAA0,OR,,230.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018800,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Engine Parts,,PARTS ONLY,,,,,
a0e8a00000GX75pAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-TIRES & TRACKS-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Tires & Tracks Distance Parts Labour,,,,True,0.0,a0a8a00000aK6JTAA0,OR,,231.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018820,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Tires & Tracks Distance Parts Labour,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75qAAD,0058a00000Ma0lHAAR,False,GW-S-00-0000-TIRES & TRACKS-P,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2060-01-01,EUROPE,,,False,Goodwill Standard 00 Months or 0000 Hours Tires & Tracks Parts,,,,True,0.0,a0a8a00000aK6JSAA0,OR,,232.0,Active,,,0.0,,True,GOODWILL,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;End Customer;Inter Company;Dealer;Direct Customer;National Account",0.0,0.0,0.0,110000000018840,False,ANY,False,False,False,False,NEW,,9999999.0,False,,0.0,0.0,72.0,0.0,First Owner;Dealer Rental,Goodwill Standard 00 Months or 0000 Hours Tires & Tracks Parts,,PARTS ONLY,,,,,
a0e8a00000GX75rAAD,0058a00000Ma0lHAAR,False,STD-S-06-1500-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,0058a00000Ma0lHAAR,2022-12-22T12:45:46.000+0000,,,2009-01-01,2059-12-31,EUROPE,,,False,Standard Standard 06 Months or 1500 Hours Full machine Distance Labour Parts - ONLY DISD Loaders,,,,True,6.0,a0a8a00000aK6JTAA0,OR,,108.0,Inactive,,,0.0,,True,STANDARD,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",0.0,0.0,0.0,110000000019520,False,ANY,False,True,False,False,NEW,,1500.0,False,,0.0,0.0,12.0,0.0,First Owner,Standard Standard 06 Months or 1500 Hours Full machine Distance Labour Parts - ONLY DISD Loaders,,DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75sAAD,0058a00000Ma0lHAAR,False,EXT-S-24-4000-FULL-DLP,EUR,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2023-05-19T23:47:57.000+0000,0058a00000MZsjwAAD,2023-05-19T23:47:57.000+0000,,,2009-01-01,2040-01-01,EUROPE,,,False,Extended Standard 24 Months or 4000 Hours Full machine Distance Labor Parts,,,,True,24.0,a0a8a00000aK71rAAC,OR,,391.0,Active,,,0.0,,True,EXTENDED,False,EUROPE,,,"Business / HOWA;Business / HOWA;Government, Local/City/Village;Government, State/Province;National /Regional Account;End Customer;Inter Company;Dealer;Direct Customer;National Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000019540,False,ANY,False,False,False,False,NEW;PREOWNED;PREMIUM_RENTAL;CONSIGNMENT,,4000.0,False,,0.0,0.0,72.0,0.0,First Owner;Preowned;Preowned;Dealer Rental,Extended Standard 24 Months or 4000 Hours Full machine Distance Labor Parts,,FULL;PARTS_LABOR_TRAVEL;DISTANCE_LABOUR_PARTS,,,,,
a0e8a00000GX75tAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-2500-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty 24 Months 2500 Hours,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7602.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020220,False,ANY,False,False,False,False,NEW,,2500.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty 24 Months 2500 Hours,,ELITE Policies,,,,,
a0e8a00000GX75uAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-3000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7603.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020240,False,ANY,False,False,False,False,NEW,,3000.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX75vAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-4000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7604.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020260,False,ANY,False,False,False,False,NEW,,4000.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX75wAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-6000-FULL-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7605.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020280,False,ANY,False,False,False,False,NEW,,6000.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX75xAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-24-6000-POWERTRAIN-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,24.0,a0a8a00000aK6JVAA0,OR,,7606.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020300,False,ANY,False,False,False,False,NEW,,6000.0,False,,24.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
a0e8a00000GX75yAAD,0058a00000Ma0lHAAR,False,ELITE-EXT-S-36-2000-POWERTRAIN_HYDRAULIC-LP,USD,2022-11-30T10:16:33.000+0000,0058a00000Ma0lHAAR,2024-02-29T16:11:25.000+0000,0058a00000MaBalAAF,2024-02-29T16:11:25.000+0000,,,2000-01-01,2020-01-01,NORTHAMERICA,,,False,Elite Extended Warranty,,,,True,36.0,a0a8a00000aK6JVAA0,OR,,7607.0,Active,,,0.0,,True,EXTENDED,False,NORTHAMERICA,,,"Business / HOWA;Business / HOWA;Government County;Government Federal;Government, Local/City/Village;Government, State/Province;National /Regional Account;Dealer Rental/ RPO",99999.0,99999.0,0.0,110000000020320,False,ANY,False,False,False,False,NEW,,2000.0,False,,36.0,0.0,0.0,999.0,First Owner;Preowned;Dealer Rental,Elite Extended Warranty,,ELITE Policies,,,,,
