VRM_SubCategory__c,VRM_External_Id__c,Name,VRM_Category__c,VRM_Failure_Resolution_Code__c,WOD_2__Status__c
,Drive Unit Controls-X-Tec-Tower Behind Reverse-Replace Component-1hr,FaultCode750,0ZGVF0000002fFF4AY,a85VF000000vQxEYAU,True
,Drive Unit Controls-X-Tec-Tower Box Cover Fell Off-Replace Component-1hr,FaultCode751,0ZGVF0000002fFF4AY,a85VF000000vQxFYAU,True
,Electrical Components-Cable Accessories-Contact Points Burned-Replace Component-1hr,FaultCode752,0ZGVF0000002fFG4AY,a85VF000000vQtyYAE,True
,Electrical Components-Cable Accessories-Electrical Component Failure-Replace Component-1hr,FaultCode753,0ZGVF0000002fFG4AY,a85VF000000vQu4YAE,True
,Electrical Components-Cable Accessories-Electrical Specs Not Met-Replace Component-1hr,FaultCode754,0ZGVF0000002fFG4AY,a85VF000000vQu5YAE,True
,Electrical Components-Cable Accessories-Fuse Block Defective-Replace Component-1hr,FaultCode755,0ZGVF0000002fFG4AY,a85VF000000vQu6YAE,True
,Electrical Components-Cable Accessories-Grounding Block Defective-Replace Component-1hr,FaultCode756,0ZGVF0000002fFG4AY,a85VF000000vQu7YAE,True
,Electrical Components-Cable Accessories-Housing Damaged-Replace Component-1hr,FaultCode757,0ZGVF0000002fFG4AY,a85VF000000vQu8YAE,True
,Electrical Components-Cable Accessories-Intermittent Operations-Replace Component-1hr,FaultCode758,0ZGVF0000002fFG4AY,a85VF000000vQu9YAE,True
,Electrical Components-Cable Accessories-Leads corroded/broken-Replace Component-1hr,FaultCode759,0ZGVF0000002fFG4AY,a85VF000000vQuAYAU,True
,Electrical Components-Cable Accessories-Other -- Fill in Comments-Replace Component-1hr,FaultCode760,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
,Electrical Components-Cable Accessories-Shipment Damage-Replace Component-0hr,FaultCode761,0ZGVF0000002fFG4AY,a85VF000000vQtvYAE,True
,Electrical Components-Collector Rings-Bearing Seized-Replace Component-2hr,FaultCode762,0ZGVF0000002fFG4AY,a85VF000000vQxHYAU,True
,Electrical Components-Collector Rings-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode763,0ZGVF0000002fFG4AY,a85VF000000vQv9YAE,True
,Electrical Components-Collector Rings-Other -- Fill in Comments-Replace Component-1hr,FaultCode764,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
,Electrical Components-Collector Rings-Shipment Damage-Replace Component-0hr,FaultCode765,0ZGVF0000002fFG4AY,a85VF000000vQtvYAE,True
,Electrical Components-Collector Rings-Terminal Strip Stripped Out-Replace Component-2hr,FaultCode766,0ZGVF0000002fFG4AY,a85VF000000vQxIYAU,True
,Electrical Components-Control Boards and Modules-120 Volt Input/Output Failure-Replace Component-1.5hr,FaultCode767,0ZGVF0000002fFG4AY,a85VF000000vQxJYAU,True
,Electrical Components-Control Boards and Modules-5 Volt Power Supply Failure-Replace Component-1hr,FaultCode768,0ZGVF0000002fFG4AY,a85VF000000vQxKYAU,True
,Electrical Components-Control Boards and Modules-Backlight Failure-Replace Component-1hr,FaultCode769,0ZGVF0000002fFG4AY,a85VF000000vQuhYAE,True
,Electrical Components-Control Boards and Modules-Calibration changed/out of spec-Replace Component-1hr,FaultCode770,0ZGVF0000002fFG4AY,a85VF000000vQtxYAE,True
,Electrical Components-Control Boards and Modules-Cold Solder Joint-Replace Component-1hr,FaultCode771,0ZGVF0000002fFG4AY,a85VF000000vQuiYAE,True
,Electrical Components-Control Boards and Modules-Communication Failure-Replace Component-1hr,FaultCode772,0ZGVF0000002fFG4AY,a85VF000000vQufYAE,True
,Electrical Components-Control Boards and Modules-Contact Points Burned-Replace Component-1hr,FaultCode773,0ZGVF0000002fFG4AY,a85VF000000vQtyYAE,True
,Electrical Components-Control Boards and Modules-Contact Points Damaged-Replace Component-1hr,FaultCode774,0ZGVF0000002fFG4AY,a85VF000000vQvEYAU,True
,Electrical Components-Control Boards and Modules-Contactor not pulling in-Replace Component-1hr,FaultCode775,0ZGVF0000002fFG4AY,a85VF000000vQu1YAE,True
,Electrical Components-Control Boards and Modules-Display Failure-Replace Component-1hr,FaultCode776,0ZGVF0000002fFG4AY,a85VF000000vQujYAE,True
,Electrical Components-Control Boards and Modules-Electrical Specs Not Met-Replace Component-1hr,FaultCode777,0ZGVF0000002fFG4AY,a85VF000000vQu5YAE,True
,Electrical Components-Control Boards and Modules-External Connection Failure-Replace Component-1hr,FaultCode778,0ZGVF0000002fFG4AY,a85VF000000vQulYAE,True
,Electrical Components-Control Boards and Modules-Factory Wiring Incorrect-Repair Wiring-1hr,FaultCode779,0ZGVF0000002fFG4AY,a85VF000000vQv9YAE,True
,Electrical Components-Control Boards and Modules-Harness Failure-Replace Component-1hr,FaultCode780,0ZGVF0000002fFG4AY,a85VF000000vQumYAE,True
,Electrical Components-Control Boards and Modules-Intermittent Operations-Replace Component-1hr,FaultCode781,0ZGVF0000002fFG4AY,a85VF000000vQu9YAE,True
,Electrical Components-Control Boards and Modules-Keypad Error 13-Replace Component-1hr,FaultCode782,0ZGVF0000002fFG4AY,a85VF000000vQxLYAU,True
,Electrical Components-Control Boards and Modules-Leads corroded/broken-Replace Component-1hr,FaultCode783,0ZGVF0000002fFG4AY,a85VF000000vQuAYAU,True
,Electrical Components-Control Boards and Modules-Other -- Fill in Comments-Replace Component-1hr,FaultCode784,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
,Electrical Components-Control Boards and Modules-PCB Cracked-Replace Component-1hr,FaultCode785,0ZGVF0000002fFG4AY,a85VF000000vQuoYAE,True
,Electrical Components-Control Boards and Modules-Percent timer runs at 100% at all times-Replace Component-1hr,FaultCode786,0ZGVF0000002fFG4AY,a85VF000000vQupYAE,True
,Electrical Components-Control Boards and Modules-Pressure Reading Incorrect-Replace Component-1hr,FaultCode787,0ZGVF0000002fFG4AY,a85VF000000vQuqYAE,True
,Electrical Components-Control Boards and Modules-Relay Failure-Replace Component-1hr,FaultCode788,0ZGVF0000002fFG4AY,a85VF000000vQurYAE,True
,Electrical Components-Control Boards and Modules-Resolver Volts Incorrect-Replace Component-1hr,FaultCode789,0ZGVF0000002fFG4AY,a85VF000000vQv0YAE,True
,Electrical Components-Control Boards and Modules-Screen Failure-Replace Component-1hr,FaultCode790,0ZGVF0000002fFG4AY,a85VF000000vQusYAE,True
,Electrical Components-Control Boards and Modules-Service Tool Test Failed-Replace Component-1hr,FaultCode791,0ZGVF0000002fFG4AY,a85VF000000vQxMYAU,True
,Electrical Components-Control Boards and Modules-Shipment Damage-Replace Component-0hr,FaultCode792,0ZGVF0000002fFG4AY,a85VF000000vQtvYAE,True
,Electrical Components-Control Boards and Modules-Switch Failure-Replace Component-1hr,FaultCode793,0ZGVF0000002fFG4AY,a85VF000000vQvHYAU,True
,Electrical Components-Control Boards and Modules-Trace Failure-Replace Component-1hr,FaultCode794,0ZGVF0000002fFG4AY,a85VF000000vQutYAE,True
,Electrical Components-Control Boards and Modules-Voltage Display Inconsistent-Replace Component-1hr,FaultCode795,0ZGVF0000002fFG4AY,a85VF000000vQuuYAE,True
,Electrical Components-Din Rails and Snap Tracks-Other -- Fill in Comments-Replace Component-1hr,FaultCode796,0ZGVF0000002fFG4AY,a85VF000000vQttYAE,True
,Electrical Components-Din Rails and Snap Tracks-Shipment Damage-Replace Component-0hr,FaultCode797,0ZGVF0000002fFG4AY,a85VF000000vQtvYAE,True
,Electrical Components-Din Rails and Snap Tracks-Mis-manufactured-Replace Component-1hr,FaultCode798,0ZGVF0000002fFG4AY,a85VF000000vQtqYAE,True
,Electrical Components-Electrical Cables-Other -- Fill in Comments-Replace Span Cable-1hr,FaultCode799,0ZGVF0000002fFG4AY,a85VF000000vQxNYAU,True
,Electrical Components-Electrical Cables-Part Dimensions Incorrect-Replace Component-1hr,FaultCode800,0ZGVF0000002fFG4AY,a85VF000000vQtuYAE,True
,Corner-Steerable Drive Unit-Seam Leaking-Replace Component-1.5hr,FaultCode401,0ZGVF0000002fFD4AY,a85VF000000vQvlYAE,True
,Corner-Steerable Drive Unit-Shipment Damage-Replace Component-0hr,FaultCode402,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
,Corner-Steerable Drive Unit-Snap Ring Failed-Replace Steering Gearbox-4hr,FaultCode403,0ZGVF0000002fFD4AY,a85VF000000vQvmYAE,True
,Corner-Steerable Drive Unit-Steering arm loose-Replace Component-1hr,FaultCode404,0ZGVF0000002fFD4AY,a85VF000000vQvnYAE,True
,Corner-Steerable Drive Unit-Steering Gearmotor Failed-Replace Gearmotor-2hr,FaultCode405,0ZGVF0000002fFD4AY,a85VF000000vQvoYAE,True
,Corner-Steerable Drive Unit-Steering Motor Failed-Replace Motor Module-1.5hr,FaultCode406,0ZGVF0000002fFD4AY,a85VF000000vQvpYAE,True
,Corner-Steerable Drive Unit-Thermal Protection Failure-Replace Component-1.5hr,FaultCode407,0ZGVF0000002fFD4AY,a85VF000000vQvqYAE,True
,Corner-Steerable Drive Unit-Tow Pin Failure-Replace Component-1hr,FaultCode408,0ZGVF0000002fFD4AY,a85VF000000vQvrYAE,True
,Corner-Steerable Drive Unit-Ultraviolet Degradation-Replace Component-1hr,FaultCode409,0ZGVF0000002fFD4AY,a85VF000000vQvKYAU,True
,Corner-Steerable Drive Unit-Weld Missing-Replace Component-1hr,FaultCode410,0ZGVF0000002fFD4AY,a85VF000000vQucYAE,True
,Corner-Steerable Drive Unit-Weld Missing-Weld In Field-1hr,FaultCode411,0ZGVF0000002fFD4AY,a85VF000000vQvBYAU,True
,Corner-Steerable Drive Unit-Worm Broken-Replace Component-3hr,FaultCode412,0ZGVF0000002fFD4AY,a85VF000000vQvsYAE,True
,Corner-Tubing Harnesses-Mis-manufactured-Replace Component-1hr,FaultCode413,0ZGVF0000002fFD4AY,a85VF000000vQtqYAE,True
,Corner-Tubing Harnesses-Other -- Fill in Comments-Replace Component-1hr,FaultCode414,0ZGVF0000002fFD4AY,a85VF000000vQttYAE,True
,Corner-Tubing Harnesses-Shipment Damage-Replace Component-0hr,FaultCode415,0ZGVF0000002fFD4AY,a85VF000000vQtvYAE,True
,Drive Train-Center Drive Repair-Case Broken-Replace Gearmotor-1.5hr,FaultCode416,0ZGVF0000002fFE4AY,a85VF000000vQvtYAE,True
,Drive Train-Center Drive Repair-Gears Locked Up-Replace Gearmotor-1.5hr,FaultCode417,0ZGVF0000002fFE4AY,a85VF000000vQvuYAE,True
,Drive Train-Center Drive Repair-Motor Using Excessive Current-Replace Gearmotor-1.5hr,FaultCode418,0ZGVF0000002fFE4AY,a85VF000000vQvvYAE,True
,Drive Train-Center Drive Repair-Noise Excessive-Replace Gearmotor-1.5hr,FaultCode419,0ZGVF0000002fFE4AY,a85VF000000vQvwYAE,True
,Drive Train-Center Drive Repair-Oil Reservoir Empty-Replace Component-1.5hr,FaultCode420,0ZGVF0000002fFE4AY,a85VF000000vQvxYAE,True
,Drive Train-Center Drive Repair-Other -- Fill in Comments-Replace Component-1.5hr,FaultCode421,0ZGVF0000002fFE4AY,a85VF000000vQvyYAE,True
,Drive Train-Center Drive Repair-Seal Leaking-Replace Seal-0.75hr,FaultCode422,0ZGVF0000002fFE4AY,a85VF000000vQvkYAE,True
,Drive Train-Center Drive Repair-Seal Missing-Replace Component-1.5hr,FaultCode423,0ZGVF0000002fFE4AY,a85VF000000vQvzYAE,True
,Drive Train-Center Drive Repair-Seam Leaking-Replace Gearmotor-1.5hr,FaultCode424,0ZGVF0000002fFE4AY,a85VF000000vQw0YAE,True
,Drive Train-Complete Center Drives-Case Broken-Replace Component-1.5hr,FaultCode425,0ZGVF0000002fFE4AY,a85VF000000vQw1YAE,True
,Drive Train-Complete Center Drives-Charred Failure Both Ends-Replace Component-1.5hr,FaultCode426,0ZGVF0000002fFE4AY,a85VF000000vQvPYAU,True
,Drive Train-Complete Center Drives-Charred Failure one end-Replace Component-1.5hr,FaultCode427,0ZGVF0000002fFE4AY,a85VF000000vQvQYAU,True
,Drive Train-Complete Center Drives-Gears Locked Up-Replace Component-1.5hr,FaultCode428,0ZGVF0000002fFE4AY,a85VF000000vQw2YAE,True
,Drive Train-Complete Center Drives-Motor Using Excessive Current-Replace Component-1.5hr,FaultCode429,0ZGVF0000002fFE4AY,a85VF000000vQvYYAU,True
,Drive Train-Complete Center Drives-No holes in shaft-Replace Component-1hr,FaultCode430,0ZGVF0000002fFE4AY,a85VF000000vQvZYAU,True
,Drive Train-Complete Center Drives-Noise Excessive-Replace Component-1.5hr,FaultCode431,0ZGVF0000002fFE4AY,a85VF000000vQvaYAE,True
,Drive Train-Complete Center Drives-Oil Reservoir Empty-Replace Component-1.5hr,FaultCode432,0ZGVF0000002fFE4AY,a85VF000000vQvxYAE,True
,Drive Train-Complete Center Drives-Other -- Fill in Comments-Replace Component-1.5hr,FaultCode433,0ZGVF0000002fFE4AY,a85VF000000vQvyYAE,True
,Drive Train-Complete Center Drives-Phase Burned Both Ends-Replace Component-1.5hr,FaultCode434,0ZGVF0000002fFE4AY,a85VF000000vQvfYAE,True
,Drive Train-Complete Center Drives-Phase Burned One End-Replace Component-1.5hr,FaultCode435,0ZGVF0000002fFE4AY,a85VF000000vQvgYAE,True
,Drive Train-Complete Center Drives-Phase To Ground Short-Replace Component-1.5hr,FaultCode436,0ZGVF0000002fFE4AY,a85VF000000vQvhYAE,True
,Drive Train-Complete Center Drives-Phase To Phase Open-Replace Component-1.5hr,FaultCode437,0ZGVF0000002fFE4AY,a85VF000000vQviYAE,True
,Drive Train-Complete Center Drives-Phase To Phase Resistance Unbalanced-Replace Component-1.5hr,FaultCode438,0ZGVF0000002fFE4AY,a85VF000000vQw3YAE,True
,Drive Train-Complete Center Drives-Phase To Phase Short-Replace Component-1.5hr,FaultCode439,0ZGVF0000002fFE4AY,a85VF000000vQvjYAE,True
,Drive Train-Complete Center Drives-Plastic End Cap Missing-Replace Component-1.5hr,FaultCode440,0ZGVF0000002fFE4AY,a85VF000000vQw4YAE,True
,Drive Train-Complete Center Drives-Rotor Failed-Replace Component-1.5hr,FaultCode441,0ZGVF0000002fFE4AY,a85VF000000vQw5YAE,True
,Drive Train-Complete Center Drives-Seal Leaking-Replace Component-1.5hr,FaultCode442,0ZGVF0000002fFE4AY,a85VF000000vQw6YAE,True
,Drive Train-Complete Center Drives-Seal Leaking-Replace Seal-0.75hr,FaultCode443,0ZGVF0000002fFE4AY,a85VF000000vQvkYAE,True
,Drive Train-Complete Center Drives-Seal Missing-Replace Component-1.5hr,FaultCode444,0ZGVF0000002fFE4AY,a85VF000000vQvzYAE,True
,Drive Train-Complete Center Drives-Seam Leaking-Replace Component-1.5hr,FaultCode445,0ZGVF0000002fFE4AY,a85VF000000vQvlYAE,True
,Drive Train-Complete Center Drives-Shipment Damage-Replace Component-0hr,FaultCode446,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Complete Center Drives-Short In Junction Box-Replace Component-1.5hr,FaultCode447,0ZGVF0000002fFE4AY,a85VF000000vQw7YAE,True
,Drive Train-Complete Center Drives-Single Phasing-Replace Component-1.5hr,FaultCode448,0ZGVF0000002fFE4AY,a85VF000000vQw8YAE,True
,Drive Train-Complete Center Drives-Thermal Protection Failure-Replace Component-1.5hr,FaultCode449,0ZGVF0000002fFE4AY,a85VF000000vQvqYAE,True
,Drive Train-Complete Gearboxes-Bearing Race Missing-Repair Component-2hr,FaultCode450,0ZGVF0000002fFE4AY,a85VF000000vQw9YAE,True
,Drive Train-Complete Gearboxes-Bull Gear Broken-Replace Component-2hr,FaultCode451,0ZGVF0000002fFE4AY,a85VF000000vQwAYAU,True
,Drive Train-Complete Gearboxes-Case Broken-Replace Component-2hr,FaultCode452,0ZGVF0000002fFE4AY,a85VF000000vQwBYAU,True
,Drive Train-Complete Gearboxes-Coupling Failure-Replace Component-2hr,FaultCode453,0ZGVF0000002fFE4AY,a85VF000000vQwCYAU,True
,Drive Train-Complete Gearboxes-Gears Locked Up-Replace Component-2hr,FaultCode454,0ZGVF0000002fFE4AY,a85VF000000vQvUYAU,True
,Drive Train-Complete Gearboxes-Input Bearing Failed-Replace Component-2hr,FaultCode455,0ZGVF0000002fFE4AY,a85VF000000vQwDYAU,True
,Drive Train-Complete Gearboxes-Input Seal Leaking-Replace Component-2hr,FaultCode456,0ZGVF0000002fFE4AY,a85VF000000vQwEYAU,True
,Drive Train-Complete Gearboxes-Input Seal Leaking-Rebuild Gearbox-3hr,FaultCode457,0ZGVF0000002fFE4AY,a85VF000000vQwFYAU,True
,Drive Train-Complete Gearboxes-Input Shaft Broken-Replace Component-2hr,FaultCode458,0ZGVF0000002fFE4AY,a85VF000000vQwGYAU,True
,Drive Train-Complete Gearboxes-Lug Bolts Broken-Replace Component-2hr,FaultCode459,0ZGVF0000002fFE4AY,a85VF000000vQwHYAU,True
,Drive Train-Complete Gearboxes-Mounting Bolts Broken-Replace Component-2hr,FaultCode460,0ZGVF0000002fFE4AY,a85VF000000vQwIYAU,True
,Drive Train-Complete Gearboxes-Oil Reservoir Empty-Replace Component-2hr,FaultCode461,0ZGVF0000002fFE4AY,a85VF000000vQwJYAU,True
,Drive Train-Complete Gearboxes-Other -- Fill in Comments-Replace Component-2hr,FaultCode462,0ZGVF0000002fFE4AY,a85VF000000vQwKYAU,True
,Drive Train-Complete Gearboxes-Output Bearing Failed-Replace Component-2hr,FaultCode463,0ZGVF0000002fFE4AY,a85VF000000vQwLYAU,True
,Drive Train-Complete Gearboxes-Output Seal Leaking-Replace Component-2hr,FaultCode464,0ZGVF0000002fFE4AY,a85VF000000vQwMYAU,True
,Drive Train-Complete Gearboxes-Output Seal Leaking-Rebuild Gearbox-3hr,FaultCode465,0ZGVF0000002fFE4AY,a85VF000000vQwNYAU,True
,Drive Train-Complete Gearboxes-Output Seal Missing-Repair Component-2hr,FaultCode466,0ZGVF0000002fFE4AY,a85VF000000vQwOYAU,True
,Drive Train-Complete Gearboxes-Output Seal Missing-Replace Component-2hr,FaultCode467,0ZGVF0000002fFE4AY,a85VF000000vQwPYAU,True
,Drive Train-Complete Gearboxes-Output Shaft Broken-Replace Component-2hr,FaultCode468,0ZGVF0000002fFE4AY,a85VF000000vQwQYAU,True
,Drive Train-Complete Gearboxes-Shipment Damage-Replace Component-0hr,FaultCode469,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Complete Gearboxes-Snap Ring Failed-Replace Component-2hr,FaultCode470,0ZGVF0000002fFE4AY,a85VF000000vQwRYAU,True
,Drive Train-Complete Gearboxes-Threads Missing-Replace Component-2hr,FaultCode471,0ZGVF0000002fFE4AY,a85VF000000vQwSYAU,True
,Drive Train-Complete Gearboxes-Worm Broken-Replace Component-2hr,FaultCode472,0ZGVF0000002fFE4AY,a85VF000000vQwTYAU,True
,Drive Train-Drive Shaft Shields-Aluminum Casting Failure-Replace Component-1hr,FaultCode473,0ZGVF0000002fFE4AY,a85VF000000vQvLYAU,True
,Drive Train-Drive Shaft Shields-Flex Joint Insert Failure-Replace Component-0.25hr,FaultCode474,0ZGVF0000002fFE4AY,a85VF000000vQvTYAU,True
,Drive Train-Drive Shaft Shields-Mis-manufactured-Replace Component-0.25hr,FaultCode475,0ZGVF0000002fFE4AY,a85VF000000vQwUYAU,True
,Drive Train-Drive Shaft Shields-Other -- Fill in Comments-Replace Component-1hr,FaultCode476,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
,Drive Train-Drive Shaft Shields-Part Dimensions Incorrect-Replace Component-1hr,FaultCode477,0ZGVF0000002fFE4AY,a85VF000000vQtuYAE,True
,Drive Train-Drive Shaft Shields-Shipment Damage-Replace Component-0hr,FaultCode478,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Drive Shaft Shields-Tow Pin Failure-Replace Component-1hr,FaultCode479,0ZGVF0000002fFE4AY,a85VF000000vQvrYAE,True
,Drive Train-Drive Shaft Shields-Ultraviolet Degradation-Replace Component-1hr,FaultCode480,0ZGVF0000002fFE4AY,a85VF000000vQvKYAU,True
,Drive Train-Drive Shafts-Aluminum Casting Failure-Replace Component-1hr,FaultCode481,0ZGVF0000002fFE4AY,a85VF000000vQvLYAU,True
,Drive Train-Drive Shafts-Bearing Race Missing-Replace Steering Gearbox-4hr,FaultCode482,0ZGVF0000002fFE4AY,a85VF000000vQvMYAU,True
,Drive Train-Drive Shafts-Bull Gear Broken-Replace Steering Gearbox-4hr,FaultCode483,0ZGVF0000002fFE4AY,a85VF000000vQvNYAU,True
,Drive Train-Drive Shafts-Case Broken-Replace Steering Gearbox-4hr,FaultCode484,0ZGVF0000002fFE4AY,a85VF000000vQvOYAU,True
,Drive Train-Drive Shafts-Flex Joint Insert Failure-Replace Component-0.25hr,FaultCode485,0ZGVF0000002fFE4AY,a85VF000000vQvTYAU,True
,Drive Train-Drive Shafts-Gears Locked Up-Replace Steering Gearbox-4hr,FaultCode486,0ZGVF0000002fFE4AY,a85VF000000vQvVYAU,True
,Drive Train-Drive Shafts-Input Bearing Failed-Replace Steering Gearbox-4hr,FaultCode487,0ZGVF0000002fFE4AY,a85VF000000vQvWYAU,True
,Drive Train-Drive Shafts-Mis-manufactured-Replace Component-0.25hr,FaultCode488,0ZGVF0000002fFE4AY,a85VF000000vQwUYAU,True
,Drive Train-Drive Shafts-Other -- Fill in Comments-Replace Component-4hr,FaultCode489,0ZGVF0000002fFE4AY,a85VF000000vQwVYAU,True
,Drive Train-Drive Shafts-Output Bearing Failed-Replace Steering Gearbox-4hr,FaultCode490,0ZGVF0000002fFE4AY,a85VF000000vQvbYAE,True
,Drive Train-Drive Shafts-Output Seal Leaking-Replace Steering Gearbox-4hr,FaultCode491,0ZGVF0000002fFE4AY,a85VF000000vQvcYAE,True
,Drive Train-Drive Shafts-Output Seal Missing-Replace Steering Gearbox-4hr,FaultCode492,0ZGVF0000002fFE4AY,a85VF000000vQvdYAE,True
,Drive Train-Drive Shafts-Output Shaft Broken-Replace Steering Gearbox-4hr,FaultCode493,0ZGVF0000002fFE4AY,a85VF000000vQveYAE,True
,Drive Train-Drive Shafts-Part Dimensions Incorrect-Replace Component-4hr,FaultCode494,0ZGVF0000002fFE4AY,a85VF000000vQwWYAU,True
,Drive Train-Drive Shafts-Shipment Damage-Replace Component-0hr,FaultCode495,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Drive Shafts-Snap Ring Failed-Replace Steering Gearbox-4hr,FaultCode496,0ZGVF0000002fFE4AY,a85VF000000vQvmYAE,True
,Drive Train-Drive Shafts-Steering arm loose-Replace Component-1hr,FaultCode497,0ZGVF0000002fFE4AY,a85VF000000vQvnYAE,True
,Drive Train-Drive Shafts-Steering Gearmotor Failed-Replace Gearmotor-2hr,FaultCode498,0ZGVF0000002fFE4AY,a85VF000000vQvoYAE,True
,Drive Train-Drive Shafts-Steering Motor Failed-Replace Motor Module-1.5hr,FaultCode499,0ZGVF0000002fFE4AY,a85VF000000vQvpYAE,True
,Drive Train-Drive Shafts-Tow Pin Failure-Replace Component-1hr,FaultCode500,0ZGVF0000002fFE4AY,a85VF000000vQvrYAE,True
,Drive Train-Drive Shafts-Ultraviolet Degradation-Replace Component-1hr,FaultCode501,0ZGVF0000002fFE4AY,a85VF000000vQvKYAU,True
,Drive Train-Drive Shafts-Worm Broken-Replace Component-3hr,FaultCode502,0ZGVF0000002fFE4AY,a85VF000000vQvsYAE,True
,Drive Train-Gear Lube-Input Seal Leaking-Repair GB-1hr,FaultCode503,0ZGVF0000002fFE4AY,a85VF000000vQwXYAU,True
,Drive Train-Gear Lube-Output Seal Leaking-Repair Component-1hr,FaultCode504,0ZGVF0000002fFE4AY,a85VF000000vQwYYAU,True
,Drive Train-Gearbox Repair-Bearing Race Missing-Rebuild Gearbox-3hr,FaultCode505,0ZGVF0000002fFE4AY,a85VF000000vQwZYAU,True
,Drive Train-Gearbox Repair-Bull Gear Broken-Rebuild Gearbox-3hr,FaultCode506,0ZGVF0000002fFE4AY,a85VF000000vQwaYAE,True
,Drive Train-Gearbox Repair-Case Broken-Rebuild Gearbox-3hr,FaultCode507,0ZGVF0000002fFE4AY,a85VF000000vQwbYAE,True
,Drive Train-Gearbox Repair-Diaphragm Faulty-Repair GB-0.25hr,FaultCode508,0ZGVF0000002fFE4AY,a85VF000000vQwcYAE,True
,Drive Train-Gearbox Repair-Flex Joint Insert Failure-Replace Component-1hr,FaultCode509,0ZGVF0000002fFE4AY,a85VF000000vQwdYAE,True
,Drive Train-Gearbox Repair-Gears Locked Up-Rebuild Gearbox-3hr,FaultCode510,0ZGVF0000002fFE4AY,a85VF000000vQweYAE,True
,Drive Train-Gearbox Repair-Input Bearing Failed-Rebuild Gearbox-3hr,FaultCode511,0ZGVF0000002fFE4AY,a85VF000000vQwfYAE,True
,Drive Train-Gearbox Repair-Input Seal Leaking-Repair GB-1hr,FaultCode512,0ZGVF0000002fFE4AY,a85VF000000vQwXYAU,True
,Drive Train-Gearbox Repair-Lug Bolts Broken-Repair GB-1hr,FaultCode513,0ZGVF0000002fFE4AY,a85VF000000vQwgYAE,True
,Drive Train-Gearbox Repair-Mounting Bolts Broken-Repair GB-0.25hr,FaultCode514,0ZGVF0000002fFE4AY,a85VF000000vQwhYAE,True
,Drive Train-Gearbox Repair-Oil Reservoir Empty-Replace Component-3hr,FaultCode515,0ZGVF0000002fFE4AY,a85VF000000vQwiYAE,True
,Drive Train-Gearbox Repair-Other -- Fill in Comments-Replace Component-1hr,FaultCode516,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
,Drive Train-Gearbox Repair-Output Bearing Failed-Rebuild Gearbox-3hr,FaultCode517,0ZGVF0000002fFE4AY,a85VF000000vQwjYAE,True
,Drive Train-Gearbox Repair-Output Seal Leaking-Rebuild Gearbox-3hr,FaultCode518,0ZGVF0000002fFE4AY,a85VF000000vQwNYAU,True
,Drive Train-Gearbox Repair-Output Seal Missing-Rebuild Gearbox-3hr,FaultCode519,0ZGVF0000002fFE4AY,a85VF000000vQwkYAE,True
,Drive Train-Gearbox Repair-Shipment Damage-Replace Component-0hr,FaultCode520,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Gearbox Repair-Snap Ring Failed-Rebuild Gearbox-3hr,FaultCode521,0ZGVF0000002fFE4AY,a85VF000000vQwlYAE,True
,Drive Train-Tires and Rims-Bead Damaged-Repair Component-1hr,FaultCode522,0ZGVF0000002fFE4AY,a85VF000000vQwmYAE,True
,Drive Train-Tires and Rims-Corrosion On Wheel-Replace Component-1hr,FaultCode523,0ZGVF0000002fFE4AY,a85VF000000vQwnYAE,True
,Drive Train-Tires and Rims-Shipment Damage-Replace Component-0hr,FaultCode524,0ZGVF0000002fFE4AY,a85VF000000vQtvYAE,True
,Drive Train-Tires and Rims-Finish Appearance Faulty-Replace Component-1hr,FaultCode525,0ZGVF0000002fFE4AY,a85VF000000vQuPYAU,True
,Drive Train-Tires and Rims-Galvanizing Burrs-Replace Component-1hr,FaultCode526,0ZGVF0000002fFE4AY,a85VF000000vQwoYAE,True
,Drive Train-Tires and Rims-Other -- Fill in Comments-Replace Component-1hr,FaultCode527,0ZGVF0000002fFE4AY,a85VF000000vQttYAE,True
,Drive Train-Tires and Rims-Rim Damaged-Replace Component-1hr,FaultCode528,0ZGVF0000002fFE4AY,a85VF000000vQwpYAE,True
,Drive Train-Tires and Rims-Tire Leaking Air-Replace Component-1hr,FaultCode529,0ZGVF0000002fFE4AY,a85VF000000vQwqYAE,True
,Drive Train-Tires and Rims-Tire Leaking Air-Repair Component-1hr,FaultCode530,0ZGVF0000002fFE4AY,a85VF000000vQwrYAE,True
