Id,Name,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,Phone,Fax,AccountNumber,CurrencyIsoCode,IsPartner,WOD_2__Business_Units__c,WOD_2__Ultimate_Parent_Account__c,WOD_2__Warranty_Account_Type__c,Account_Number_Length__c,Active__c,AutoRegistration__c,Extended_Auto_Registration__c,External_Id__c,First_Name__c,Is_CEBU__c,Is_Independent__c,Is_Manual__c,Is_TEBU__c,Public_Group_Id__c,Sales_Company__c,region__c,sourceBusinessUnit__c,Promotions__c,AccountName__c,Address__c,Auto_Registration_after_invoice__c,KubotaDistibutorCode__c,Is_Dealer__c,subscribe_To_Email__c,Account_Number__c,Secondary_Vendor__c
0010E00001YaG0VQAV,Scot JCB Limited,0120E000003Gdy6QAC,0010E00001YaG0SQAV,Ruthvenfield Way,,,PH1 3UF,GB,Ruthvenfield Way,,,PH1 3UF,GB,01738 474600,01738 634009,KA900330PE,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,259050,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMa7MUAT,0010E00001YaE2OQAV,PR,KVG,FALSE,Scot JCB Limited(KA900330PE),"Ruthvenfield Way , PH1 3UF,GB",FALSE,OTH,TRUE,FALSE,KA900330PE,
0010E00001YaG0WQAV,James Pryce Tractors Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Heathcoat Garage,,,EX16 5LX,GB,Heathcoat Garage,,,EX16 5LX,GB,01884 257544,01884 256237,KA90032000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,252740,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaACUA1,0010E00001YaE2OQAV,DV,KVG,FALSE,James Pryce Tractors Ltd(KA90032000),"Heathcoat Garage , EX16 5LX,GB",FALSE,OTH,TRUE,FALSE,KA90032000,
0010E00001YaG0XQAV,Claas Braunschweig GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Am Galgenberg,,,38364,DE,Am Galgenberg,,,38364,DE,05352-9371311,05352-9371328,PA203710,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,252641,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaADUA1,0010E00001YaE2QQAV,3,KVG,FALSE,Claas Braunschweig GmbH(PA203710),"Am Galgenberg , 38364,DE",FALSE,OTH,TRUE,FALSE,PA203710,
0010E00001YaG0YQAV,Martin Herbstritt,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Ahlenbachweg,,,79286,DE,Ahlenbachweg,,,79286,DE,07684-700,7684-704,PA204118,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,254960,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaAEUA1,0010E00001YaE2QQAV,8,KVG,FALSE,Martin Herbstritt(PA204118),"Ahlenbachweg , 79286,DE",FALSE,OTH,TRUE,FALSE,PA204118,
0010E00001YaG0ZQAV,Spanring Landtechnik GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Hauptstraße,,,2871,AT,Hauptstraße,,,2871,AT,2642-8242,2642-824213,PA810092,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,255767,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaAFUA1,0010E00001YaE2QQAV,NÖ,KVG,FALSE,Spanring Landtechnik GmbH(PA810092),"Hauptstraße , 2871,AT",FALSE,OTH,TRUE,FALSE,PA810092,
0010E00001YaG0aQAF,A-MEYNIEL,0120E000003Gdy6QAC,0010E00001YaE2JQAV,RUE LOUIS BLERIOT,,,63500,FR,RUE LOUIS BLERIOT,,,63500,FR,04 73 55 02 19,04 73 55 62 34,MA06304050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,251903,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaAGUA1,0010E00001YaE2JQAV,63,KVG,FALSE,A-MEYNIEL(MA06304050),"RUE LOUIS BLERIOT , 63500,FR",FALSE,OTH,TRUE,FALSE,MA06304050,
0010E00001YaG0bQAF,Cemarol Sp. z o.o,0120E000003Gdy6QAC,0010E00001YaE2MQAV,Główna,,,76-251,PL,Główna,,,76-251,PL,,,PL000062,PLN,FALSE,KVG,0010E00001YaE2M,Dealer,8,TRUE,FALSE,FALSE,254942,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaDuUAL,0010E00001YaE2MQAV,,KVG,FALSE,Cemarol Sp. z o.o(PL000062),"Główna , 76-251,PL",FALSE,OTH,TRUE,FALSE,PL000062,
0010E00001YaG0cQAF,Edelweiss-Agro,0120E000003Gdy6QAC,0010E00001YaE2XQAV,"ul.Vibopnaya,d. 68 KAB.10",,,352700,RU,"ul.Vibopnaya,d. 68 KAB.10",,,352700,RU,,,CS05640,RUB,FALSE,KVG,0010E00001YaE2X,Dealer,7,TRUE,FALSE,FALSE,251887,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaDvUAL,0010E00001YaE2XQAV,23,KVG,FALSE,Edelweiss-Agro(CS05640),"ul.Vibopnaya,d. 68 KAB.10 , 352700,RU",FALSE,OTH,TRUE,FALSE,CS05640,
0010E00001YaG0dQAF,Fehlig GmbH,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Almhöhe,,,29614,DE,Almhöhe,,,29614,DE,05191-938180,05191-4690,PA000815,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,252162,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaDwUAL,0010E00001YaE2QQAV,3,KVG,FALSE,Fehlig GmbH(PA000815),"Almhöhe , 29614,DE",FALSE,OTH,TRUE,FALSE,PA000815,
0010E00001YaG0eQAF,Peter Uuldriks Technische Dienstver,0120E000003Gdy6QAC,0010E00001YaE2NQAV,Kalverkampen 15,,,9628 TT,NL,Kalverkampen 15,,,9628 TT,NL,623559742,,NL921-01,EUR,FALSE,KVG,0010E00001YaE2N,Dealer,8,TRUE,FALSE,FALSE,252321,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaDxUAL,0010E00001YaE2NQAV,,KVG,FALSE,Peter Uuldriks Technische Dienstver(NL921-01),"Kalverkampen 15 , 9628 TT,NL",FALSE,OTH,TRUE,FALSE,NL921-01,
0010E00001YaG0fQAF,Equipements Guillet Inc.GUI020,0120E000003Gdy6QAC,0010E00001YaE4cQAF,1153 route 133,,,J0J 2G0,CA,1153 route 133,,,J0J 2G0,CA,,,_GUI020,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,7,TRUE,FALSE,FALSE,256860,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaDyUAL,0010E00001YaE2bQAF,QC,KVG,FALSE,Equipements Guillet Inc.GUI020(_GUI020),"1153 route 133 , J0J 2G0,CA",FALSE,OTH,TRUE,FALSE,_GUI020,
0010E00001YaG0gQAF,"W. A. VIRNAU & SONS, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"1537 HIGHWAY 36 ,818,SEALY,TX,77474",,,77474,US,"1537 HIGHWAY 36 ,818,SEALY,TX,77474",,,77474,US,,,_69475,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256869,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaHNUA1,0010E00001YaE2bQAF,TX,KVG,FALSE,"W. A. VIRNAU & SONS, INC.(_69475)","1537 HIGHWAY 36 ,818,SEALY,TX,77474 , 77474,US",FALSE,OTH,TRUE,FALSE,_69475,
0010E00001YaG0hQAF,"EWALD KUBOTA, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,5522 N US HWY 281,,,78654,US,5522 N US HWY 281,,,78654,US,,,_26168,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256886,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaHOUA1,0010E00001YaE2bQAF,TX,KVG,FALSE,"EWALD KUBOTA, INC.(_26168)","5522 N US HWY 281 , 78654,US",FALSE,OTH,TRUE,FALSE,_26168,
0010E00001YaG0iQAF,RIVER VALLEY TRACTOR - RUSSELLVILLE,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"702 WEIR RD,RUSSELLVILLE,AR,72802",,,72802,US,"702 WEIR RD,RUSSELLVILLE,AR,72802",,,72802,US,,,_56990,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256888,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaHPUA1,0010E00001YaE2bQAF,AR,KVG,FALSE,RIVER VALLEY TRACTOR - RUSSELLVILLE(_56990),"702 WEIR RD,RUSSELLVILLE,AR,72802 , 72802,US",FALSE,OTH,TRUE,FALSE,_56990,
0010E00001YaG0jQAF,"SOUTHERN TRACTOR & OUTDOORS, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"1205 VETERANS PARKWAY N.,MOULTRIE,GA,31788",,,31788,US,"1205 VETERANS PARKWAY N.,MOULTRIE,GA,31788",,,31788,US,,,_57170,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256918,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaHQUA1,0010E00001YaE2bQAF,GA,KVG,FALSE,"SOUTHERN TRACTOR & OUTDOORS, INC.(_57170)","1205 VETERANS PARKWAY N.,MOULTRIE,GA,31788 , 31788,US",FALSE,OTH,TRUE,FALSE,_57170,
0010E00001YaG0kQAF,Behrens,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Dorfstraße,,,25489,DE,Dorfstraße,,,25489,DE,04122-85930,04122-859310,PA000115,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,259502,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaHRUA1,0010E00001YaE2QQAV,1,KVG,FALSE,Behrens(PA000115),"Dorfstraße , 25489,DE",FALSE,OTH,TRUE,FALSE,PA000115,
0010E00001YaG0lQAF,Andreas Cremer,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Jan-Wellem-Str.,,,52388,DE,Jan-Wellem-Str.,,,52388,DE,0171-6893582,,PA203823,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,255980,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaK2UAL,0010E00001YaE2QQAV,5,KVG,FALSE,Andreas Cremer(PA203823),"Jan-Wellem-Str. , 52388,DE",FALSE,OTH,TRUE,FALSE,PA203823,
0010E00001YaG0mQAF,Cat's Head Industries Ltd,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Wharf Works,,,NN6 7PP,GB,Wharf Works,,,NN6 7PP,GB,01327 843215,01327 844341,KAGPCATS00,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,256763,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaK3UAL,0010E00001YaE2OQAV,NH,KVG,FALSE,Cat's Head Industries Ltd(KAGPCATS00),"Wharf Works , NN6 7PP,GB",FALSE,OTH,TRUE,FALSE,KAGPCATS00,
0010E00001YaG0nQAF,CHAMBON ET FILS,0120E000003Gdy6QAC,0010E00001YaFB4QAN,ZAE PLAISANCE,,,16300,FR,ZAE PLAISANCE,,,16300,FR,05 45 78 52 72,05 45 78 59 10,MA33052101,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,252077,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaK4UAL,0010E00001YaE2JQAV,16,KVG,FALSE,CHAMBON ET FILS(MA33052101),"ZAE PLAISANCE , 16300,FR",FALSE,OTH,TRUE,FALSE,MA33052101,
0010E00001YaG0oQAF,BEST LINE EQUIPMENT,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"183 TOMAHAWK RD.,TOWANDA,PA,18848",,,18848,US,"183 TOMAHAWK RD.,TOWANDA,PA,18848",,,18848,US,,,_14796,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256898,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaK5UAL,0010E00001YaE2bQAF,PA,KVG,FALSE,BEST LINE EQUIPMENT(_14796),"183 TOMAHAWK RD.,TOWANDA,PA,18848 , 18848,US",FALSE,OTH,TRUE,FALSE,_14796,
0010E00001YaG0pQAF,HOLT AG SOLUTIONS,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"95 W KENTUCKY AVE ,65,WOODLAND,CA,95695",,,95695,US,"95 W KENTUCKY AVE ,65,WOODLAND,CA,95695",,,95695,US,,,_72385,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256900,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaK6UAL,0010E00001YaE2bQAF,CA,KVG,FALSE,HOLT AG SOLUTIONS(_72385),"95 W KENTUCKY AVE ,65,WOODLAND,CA,95695 , 95695,US",FALSE,OTH,TRUE,FALSE,_72385,
0010E00001YaG0qQAF,Colecraft Engineering,0120E000003Gdy6QAC,0010E00001YaE2OQAV,Southam Road,,,CV47 9QL,GB,Southam Road,,,CV47 9QL,GB,01926 814081,,KAGPCATS01,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,256764,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaMcUAL,0010E00001YaE2OQAV,WA,KVG,FALSE,Colecraft Engineering(KAGPCATS01),"Southam Road , CV47 9QL,GB",FALSE,OTH,TRUE,FALSE,KAGPCATS01,
0010E00001YaG0rQAF,"MESSICK FARM EQUIPMENT, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"1475 STRICKLER RD,MOUNT JOY,PA,17552",,,17552,US,"1475 STRICKLER RD,MOUNT JOY,PA,17552",,,17552,US,,,_45050,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256906,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaMdUAL,0010E00001YaE2bQAF,PA,KVG,FALSE,"MESSICK FARM EQUIPMENT, INC.(_45050)","1475 STRICKLER RD,MOUNT JOY,PA,17552 , 17552,US",FALSE,OTH,TRUE,FALSE,_45050,
0010E00001YaG0sQAF,"HENARD FOOTHILLS EQUIPMENT, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"1920 SOUTH MAIN ST. ,9238,SEARCY,AR,72143",,,72143,US,"1920 SOUTH MAIN ST. ,9238,SEARCY,AR,72143",,,72143,US,,,_33735,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256908,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaMeUAL,0010E00001YaE2bQAF,AR,KVG,FALSE,"HENARD FOOTHILLS EQUIPMENT, INC.(_33735)","1920 SOUTH MAIN ST. ,9238,SEARCY,AR,72143 , 72143,US",FALSE,OTH,TRUE,FALSE,_33735,
0010E00001YaG0tQAF,FRANKLIN TRACTOR & EQUIPMENT,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"770 OLDE WALKER RD,CHAMBERSBURG,PA,17202",,,17202,US,"770 OLDE WALKER RD,CHAMBERSBURG,PA,17202",,,17202,US,,,_28540,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256910,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaMfUAL,0010E00001YaE2bQAF,PA,KVG,FALSE,FRANKLIN TRACTOR & EQUIPMENT(_28540),"770 OLDE WALKER RD,CHAMBERSBURG,PA,17202 , 17202,US",FALSE,OTH,TRUE,FALSE,_28540,
0010E00001YaG0uQAF,"TIPTON INTERNATIONAL, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"514 ABBOTT AVE. ,353,HILLSBORO,TX,76645",,,76645,US,"514 ABBOTT AVE. ,353,HILLSBORO,TX,76645",,,76645,US,,,_66072,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256922,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaMgUAL,0010E00001YaE2bQAF,TX,KVG,FALSE,"TIPTON INTERNATIONAL, INC.(_66072)","514 ABBOTT AVE. ,353,HILLSBORO,TX,76645 , 76645,US",FALSE,OTH,TRUE,FALSE,_66072,
0010E00001YaG0vQAF,FIRST CHOICE FARM AND LAWN,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"9095 HWY 128 SOUTH,SAVANNAH,TN,38372",,,38372,US,"9095 HWY 128 SOUTH,SAVANNAH,TN,38372",,,38372,US,,,_27430,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256924,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaPRUA1,0010E00001YaE2bQAF,TN,KVG,FALSE,FIRST CHOICE FARM AND LAWN(_27430),"9095 HWY 128 SOUTH,SAVANNAH,TN,38372 , 38372,US",FALSE,OTH,TRUE,FALSE,_27430,
0010E00001YaG0wQAF,"HOBDY, DYE & READ, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"1410 S HIGHWAY 261,HARDINSBURG,KY,40143",,,40143,US,"1410 S HIGHWAY 261,HARDINSBURG,KY,40143",,,40143,US,,,_34490,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256927,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaPSUA1,0010E00001YaE2bQAF,KY,KVG,FALSE,"HOBDY, DYE & READ, INC.(_34490)","1410 S HIGHWAY 261,HARDINSBURG,KY,40143 , 40143,US",FALSE,OTH,TRUE,FALSE,_34490,
0010E00001YaG0xQAF,WC TRACTOR,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"5435 HWY. 290 EAST,BRENHAM,TX,77833",,,77833,US,"5435 HWY. 290 EAST,BRENHAM,TX,77833",,,77833,US,,,_69883,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256929,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaPTUA1,0010E00001YaE2bQAF,TX,KVG,FALSE,WC TRACTOR(_69883),"5435 HWY. 290 EAST,BRENHAM,TX,77833 , 77833,US",FALSE,OTH,TRUE,FALSE,_69883,
0010E00001YaG0yQAF,Erdmann Lerch Landmaschinen,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Kobel 1,,,83135,DE,Kobel 1,,,83135,DE,,,PA202017,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,256678,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaPUUA1,0010E00001YaE2QQAV,9,KVG,FALSE,Erdmann Lerch Landmaschinen(PA202017),"Kobel 1 , 83135,DE",FALSE,OTH,TRUE,FALSE,PA202017,
0010E00001YaG0zQAF,STERVINOU,0120E000003Gdy6QAC,0010E00001YaE2JQAV,LOCH AR VATEN,,,29270,FR,LOCH AR VATEN,,,29270,FR,02 98 93 43 08,,MA02906050,EUR,FALSE,KVG,0010E00001YaE2J,Dealer,10,TRUE,FALSE,FALSE,251942,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaPVUA1,0010E00001YaE2JQAV,29,KVG,FALSE,STERVINOU(MA02906050),"LOCH AR VATEN , 29270,FR",FALSE,OTH,TRUE,FALSE,MA02906050,
0010E00001YaG10QAF,Geary's Garage Limited,0120E000003Gdy6QAC,0010E00001YaE2PQAV,Kilmeedy,,,V42 ET63,IE,Kilmeedy,,,V42 ET63,IE,063 87004,063 87115,LA006300,EUR,FALSE,KVG,0010E00001YaE2P,Dealer,8,TRUE,FALSE,FALSE,253056,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSQUA1,0010E00001YaE2PQAV,LK,KVG,FALSE,Geary's Garage Limited(LA006300),"Kilmeedy , V42 ET63,IE",FALSE,OTH,TRUE,FALSE,LA006300,
0010E00001YaG11QAF,J.H. Herbold,0120E000003Gdy6QAC,0010E00001YaE2QQAV,Melsunger Str.,,,34286,DE,Melsunger Str.,,,34286,DE,05663-333 /364,05663-6449,PA001737,EUR,FALSE,KVG,0010E00001YaE2Q,Dealer,8,TRUE,FALSE,FALSE,255561,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSRUA1,0010E00001YaE2QQAV,6,KVG,FALSE,J.H. Herbold(PA001737),"Melsunger Str. , 34286,DE",FALSE,OTH,TRUE,FALSE,PA001737,
0010E00001YaG12QAF,"JACOBI SALES, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"2220 SHELBYVILLE RD ,848,SHELBYVILLE,KY,40065",,,40065,US,"2220 SHELBYVILLE RD ,848,SHELBYVILLE,KY,40065",,,40065,US,,,_36146,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256904,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSSUA1,0010E00001YaE2bQAF,KY,KVG,FALSE,"JACOBI SALES, INC.(_36146)","2220 SHELBYVILLE RD ,848,SHELBYVILLE,KY,40065 , 40065,US",FALSE,OTH,TRUE,FALSE,_36146,
0010E00001YaG13QAF,ACME TOOLS,0120E000003Gdy6QAC,0010E00001YaE3DQAV,"700 20TH AVE. SE,MINOT,ND,58701",,,58701,US,"700 20TH AVE. SE,MINOT,ND,58701",,,58701,US,,,_11031,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,256931,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSTUA1,0010E00001YaE2bQAF,ND,KVG,FALSE,ACME TOOLS(_11031),"700 20TH AVE. SE,MINOT,ND,58701 , 58701,US",FALSE,OTH,TRUE,FALSE,_11031,
0010E00001YaG14QAF,Ongmac Trading Pty Ltd,0120E000003Gdy6QAC,0010E00001YaE5NQAV,27 Centenary Drive,,,2480,AU,27 Centenary Drive,,,2480,AU,,,_744,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,4,TRUE,FALSE,FALSE,256934,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaSUUA1,0010E00001YaE2bQAF,NSW,KVG,FALSE,Ongmac Trading Pty Ltd(_744),"27 Centenary Drive , 2480,AU",FALSE,OTH,TRUE,FALSE,_744,
0010E00001YaG15QAF,James Pryce Tractors Ltd,0120E000003Gdy6QAC,0010E00001YaG0WQAV,Unit 4,,,EX36 3RF,GB,Unit 4,,,EX36 3RF,GB,01769 574941,01769 573439,KA900320SM,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,255008,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaUvUAL,0010E00001YaE2OQAV,DV,KVG,FALSE,James Pryce Tractors Ltd(KA900320SM),"Unit 4 , EX36 3RF,GB",FALSE,OTH,TRUE,FALSE,KA900320SM,
0010E00001YaG16QAF,Gál Mobil Kft.,0120E000003Gdy6QAC,0010E00001YaE2TQAV,III. körzet 1.,,,6235,HU,III. körzet 1.,,,6235,HU,,,HU001700,HUF,FALSE,KVG,0010E00001YaE2T,Dealer,8,TRUE,FALSE,FALSE,257664,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaUwUAL,0010E00001YaE2TQAV,,KVG,FALSE,Gál Mobil Kft.(HU001700),"III. körzet 1. , 6235,HU",FALSE,OTH,TRUE,FALSE,HU001700,
0010E00001YaG17QAF,Scot JCB Limited,0120E000003Gdy6QAC,0010E00001YaG0SQAV,Townmill Road,,,G31 3AR,GB,Townmill Road,,,G31 3AR,GB,0141 556 6521,0141 556 9190,KA90033000,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,258566,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaUxUAL,0010E00001YaE2OQAV,LN,KVG,FALSE,Scot JCB Limited(KA90033000),"Townmill Road , G31 3AR,GB",FALSE,OTH,TRUE,FALSE,KA90033000,
0010E00001YaG18QAF,Cash Sale Account Domestic Euro,0120E000003Gdy6QAC,0010E00001YaE2PQAV,,,,,IE,,,,,IE,,,LA040040,EUR,FALSE,KVG,0010E00001YaE2P,Dealer,8,TRUE,FALSE,FALSE,258805,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaUyUAL,0010E00001YaE2PQAV,,KVG,FALSE,Cash Sale Account Domestic Euro(LA040040),",  IE",FALSE,OTH,TRUE,FALSE,LA040040,
0010E00001YaG19QAF,Ernest Doe Power,0120E000003Gdy6QAC,0010E00001YaEOKQA3,Cornard Road,,,CO10 2XB,GB,Cornard Road,,,CO10 2XB,GB,1787375621,1787880341,KA270500SU,GBP,FALSE,KVG,0010E00001YaE2O,Dealer,10,TRUE,FALSE,FALSE,254295,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaUzUAL,0010E00001YaE2OQAV,SK,KVG,FALSE,Ernest Doe Power(KA270500SU),"Cornard Road , CO10 2XB,GB",FALSE,OTH,TRUE,FALSE,KA270500SU,
0010E00001YaG1AQAV,Garage Minville Inc.    MIN020,0120E000003Gdy6QAC,0010E00001YaE4cQAF,280 Chemin Des Poirier,,,G5V 4S5,CA,280 Chemin Des Poirier,,,G5V 4S5,CA,,,_MIN020,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,7,TRUE,FALSE,FALSE,254540,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaYEUA1,0010E00001YaE2bQAF,QC,KVG,FALSE,Garage Minville Inc.    MIN020(_MIN020),"280 Chemin Des Poirier , G5V 4S5,CA",FALSE,OTH,TRUE,FALSE,_MIN020,
0010E00001YaG1BQAV,"WINONA TRACTOR & EQUIPMENT CO., INC",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"220 N APPLEGATE ST ,549,WINONA,MS,38967",,,38967,US,"220 N APPLEGATE ST ,549,WINONA,MS,38967",,,38967,US,,,_72230,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,254541,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaYFUA1,0010E00001YaE2bQAF,MS,KVG,FALSE,"WINONA TRACTOR & EQUIPMENT CO., INC(_72230)","220 N APPLEGATE ST ,549,WINONA,MS,38967 , 38967,US",FALSE,OTH,TRUE,FALSE,_72230,
0010E00001YaG1CQAV,"DOTTERER EQUIPMENT, INC.",0120E000003Gdy6QAC,0010E00001YaE3DQAV,"6547 NITTANY VALLEY DR.,MILL HALL,PA,17751",,,17751,US,"6547 NITTANY VALLEY DR.,MILL HALL,PA,17751",,,17751,US,,,_24620,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,254546,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaYGUA1,0010E00001YaE2bQAF,PA,KVG,FALSE,"DOTTERER EQUIPMENT, INC.(_24620)","6547 NITTANY VALLEY DR.,MILL HALL,PA,17751 , 17751,US",FALSE,OTH,TRUE,FALSE,_24620,
0010E00001YaG1DQAV,WESTMINSTER EQUIPMENT COMPANY,0120E000003Gdy6QAC,0010E00001YaE3DQAV,1115 BALTIMORE BLVD,,,21157,US,1115 BALTIMORE BLVD,,,21157,US,,,_34928,EUR,FALSE,KVG,0010E00001YaE2b,Dealer,6,TRUE,FALSE,FALSE,254548,,FALSE,FALSE,FALSE,FALSE,00G0E00000EMaYHUA1,0010E00001YaE2bQAF,MD,KVG,FALSE,WESTMINSTER EQUIPMENT COMPANY(_34928),"1115 BALTIMORE BLVD , 21157,US",FALSE,OTH,TRUE,FALSE,_34928,
