Id,Name,WOD_2__Units_Of_Measure__c,CurrencyIsoCode,WOD_2__Business_Unit__c,WOD_2__Business_Units__c,WOD_2__Item_Type__c,WOD_2__Major_Part__c,WOD_2__Parent_Product__c,WOD_2__Track_Type__c,WOD_2__Type__c,Business_Units_Text__c,Description_DE__c,Description_EN__c,Description_ES__c,Description_FR__c,Description_HU__c,Description_IT__c,Description_JA__c,Description_NL__c,Description_NO__c,Description_PL__c,Description_TR__c,Is_Active__c,Part_Return_Required__c,Photo_Required__c,Series_Code__c,TWOD_Eligible_for_Discount__c,Warranty_Product_Auto_Number__c,Warranty_Product_Code__c,Wearing_Part__c,KPAD_Number__c,Product_Name__c,is_valid,issue
a170E0000060TneQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300 Motor Spezifiziert,V3300 Spec engine,Motor espec. V3300,V3300 moteur en spcification,,,,V3300 Spec engine,,V3300 Spec engine,V3300 Spec engine,True,False,False,3030000500.0,False,2483,30300.0,False,30300-00100,3.03e+17,True,
a170E0000060TnfQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300 Motor Standard,V3300 Std engine,Motor est ndar V3300,V3300 moteur standard,,,,V3300 Std engine,,V3300 Std engine,V3300 Std engine,True,False,False,3030000500.0,False,2484,30300.0,False,30300-00200,3.03e+17,True,
a170E0000060TngQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300 Motor Standard + Zubehoer,V3300 Std engine + Kit,Motor est ndar V3300 + Kit,V3300 moteur avec kits,,,,V3300 Std engine + Kit,,V3300 Std engine + Kit,V3300 Std engine + Kit,True,False,False,3030000500.0,False,2485,30300.0,False,30300-00300,3.03e+17,True,
a170E0000060TnhQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300DI-T Motor Spezifiziert,V3300DI-T Spec engine,Motor espec. V3300DI-T,V3300DI-T moteur en spcification,,,,V3300DI-T Spec engine,,V3300DI-T Spec engine,V3300DI-T Spec engine,True,False,False,3030000500.0,False,2486,30300.0,False,30300-00400,3.03e+17,True,
a170E0000060TniQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300DI-T Motor Standard,V3300DI-T Std engine,Motor est ndar V3300DI-T,V3300DI-T moteur standard,,,,V3300DI-T Std engine,,V3300DI-T Std engine,V3300DI-T Std engine,True,False,False,3030000500.0,False,2487,30300.0,False,30300-00500,3.03e+17,True,
a170E0000060TnjQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300DI-T Motor Standard + Zubehoer,V3300DI-T Std engine + Kit,Motor est ndar V3300DI-T + Kit,V3300DI-T moteur avec kits,,,,V3300DI-T Std engine + Kit,,V3300DI-T Std engine + Kit,V3300DI-T Std engine + Kit,True,False,False,3030000500.0,False,2488,30300.0,False,30300-00600,3.03e+17,True,
a170E0000060TnkQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-T Motor Spezifiziert,V3300-T Spec engine,Motor espec. V3300-T,V3300-T moteur en spcification,,,,V3300-T Spec engine,,V3300-T Spec engine,V3300-T Spec engine,True,False,False,3030000500.0,False,2489,30300.0,False,30300-00700,3.03e+17,True,
a170E0000060TnlQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-T Motor Standard,V3300-T Std engine,Motor est ndar V3300-T,V3300-T moteur standard,,,,V3300-T Std engine,,V3300-T Std engine,V3300-T Std engine,True,False,False,3030000500.0,False,2490,30300.0,False,30300-00800,3.03e+17,True,
a170E0000060TnmQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-T Motor Standard + Zubehoer,V3300-T Std engine + Kit,Motor est ndar V3300-T + Kit,V3300-T moteur avec kits,,,,V3300-T Std engine + Kit,,V3300-T Std engine + Kit,V3300-T Std engine + Kit,True,False,False,3030000500.0,False,2491,30300.0,False,30300-00900,3.03e+17,True,
a170E0000060TnnQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI Motor Spezifiziert,V3800DI Spec engine,Motor espec. V3800DI,V3800DI moteur en spcification,,,,V3800DI Spec engine,,V3800DI Spec engine,V3800DI Spec engine,True,False,False,3030000500.0,False,2492,30300.0,False,30300-01000,3.03e+17,True,
a170E0000060TnoQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI Motor Standard,V3800DI Std engine,Motor est ndar V3800DI,V3800DI moteur standard,,,,V3800DI Std engine,,V3800DI Std engine,V3800DI Std engine,True,False,False,3030000500.0,False,2493,30300.0,False,30300-01100,3.03e+17,True,
a170E0000060TnpQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI Motor Standard + Zubehoer,V3800DI Std engine + Kit,Motor est ndar V3800DI + Kit,V3800DI moteur avec kits,,,,V3800DI Std engine + Kit,,V3800DI Std engine + Kit,V3800DI Std engine + Kit,True,False,False,3030000500.0,False,2494,30300.0,False,30300-01200,3.03e+17,True,
a170E0000060TnqQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI-T Motor Spezifiziert,V3800DI-T Spec engine,Motor espec. V3800DI-T,V3800DI-T moteur en spcification,,,,V3800DI-T Spec engine,,V3800DI-T Spec engine,V3800DI-T Spec engine,True,False,False,3030000500.0,False,2495,30300.0,False,30300-01300,3.03e+17,True,
a170E0000060TnrQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI-T Motor Standard,V3800DI-T Std engine,Motor est ndar V3800DI-T,V3800DI-T moteur standard,,,,V3800DI-T Std engine,,V3800DI-T Std engine,V3800DI-T Std engine,True,False,False,3030000500.0,False,2496,30300.0,False,30300-01400,3.03e+17,True,
a170E0000060TnsQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800DI-T Motor Standard + Zubehoer,V3800DI-T Std engine + Kit,Motor est ndar V3800DI-T + Kit,V3800DI-T moteur avec kits,,,,V3800DI-T Std engine + Kit,,V3800DI-T Std engine + Kit,V3800DI-T Std engine + Kit,True,False,False,3030000500.0,False,2497,30300.0,False,30300-01500,3.03e+17,True,
a170E0000060TntQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-DI Motor Spezifiziert,V3300-DI Spec engine,Motor espec. V3300-DI,V3300-DI moteur en spcification,,,,V3300-DI Spec engine,,V3300-DI Spec engine,V3300-DI Spec engine,True,False,False,3030000500.0,False,2498,30300.0,False,30300-01600,3.03e+17,True,
a170E0000060TnuQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-Motor Standard,V3300-DI Std engine,Motor est ndar V3300-DI,V3300-DI moteur standard,,,,V3300-DI Std engine,,V3300-DI Std engine,V3300-DI Std engine,True,False,False,3030000500.0,False,2499,30300.0,False,30300-01700,3.03e+17,True,
a170E0000060TnvQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3300-Motor Standard + Zubehoer,V3300-DI Std engine + Kit,Motor est ndar V3300-DI + Kit,V3300-DI moteur avec kits,,,,V3300-DI Std engine + Kit,,V3300-DI Std engine + Kit,V3300-DI Std engine + Kit,True,False,False,3030000500.0,False,2500,30300.0,False,30300-01800,3.03e+17,True,
a170E0000060TnwQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600 Motor Spezifiziert,V3600 Spec engine,V3600 Motor espec.,V3600 moteur en spcification,,V3600 Spec engine,,V3600 Spec engine,,V3600 Spec engine,V3600 Spec engine,True,False,False,3030000500.0,False,2501,30300.0,False,30300-01900,3.03e+17,True,
a170E0000060TnxQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600 Motor Standard,V3600 Std Engine,V3600 Motor est ndar,V3600 moteur standard,,V3600,,V3600 Std Engine,,V3600 Std Engine,V3600 Std Engine,True,False,False,3030000500.0,False,2502,30300.0,False,30300-02000,3.03e+17,True,
a170E0000060TnyQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600 Motor Standard + Zubehoer,V3600 Std engine + Kit,V3600 Motor est ndar + Kit,V3600 moteur avec kits,,V3600,,V3600 Std engine + Kit,,V3600 Std engine + Kit,V3600 Std engine + Kit,True,False,False,3030000500.0,False,2503,30300.0,False,30300-02100,3.03e+17,True,
a170E0000060TnzQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600-T- Motor Spezifiziert,V3600-T- Spec engine,V3600-T- Motor espec.,V3600-T- moteur en spcification,,V3600-T- Spec engine,,V3600-T- Spec engine,,V3600-T- Spec engine,V3600-T- Spec engine,True,False,False,3030000500.0,False,2504,30300.0,False,30300-02200,3.03e+17,True,
a170E0000060To0QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600-T- Motor Standard,V3600-T- Std Engine,V3600-T- Motor est ndar,V3600-T- moteur standard,,V3600-T-,,V3600-T- Std Engine,,V3600-T- Std Engine,V3600-T- Std Engine,True,False,False,3030000500.0,False,2505,30300.0,False,30300-02300,3.03e+17,True,
a170E0000060To1QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3600-T- Motor Standard + Zubehoer,V3600-T- Std engine + Kit,V3600-T- Motor est ndar + Kit,V3600-T- moteur avec kits,,V3600-T-,,V3600-T- Std engine + Kit,,V3600-T- Std engine + Kit,V3600-T- Std engine + Kit,True,False,False,3030000500.0,False,2506,30300.0,False,30300-02400,3.03e+17,True,
a170E0000060To2QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TE Motor Spezifiziert,V3800CR-TE spec engine,V3800CR-TE spec engine,V3800CR-TE moteur en spcification,,V3800CR-TE spec engine,,V3800CR-TE spec engine,,V3800CR-TE spec engine,V3800CR-TE spec engine,True,False,False,3030000500.0,False,2507,30300.0,False,30300-02500,3.03e+17,True,
a170E0000060To3QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TE Motor Standard,V3800CR-TE Std engine,V3800CR-TE Std engine,V3800CR-TE moteur standard,,V3800CR-TE Std engine,,V3800CR-TE Std engine,,V3800CR-TE Std engine,V3800CR-TE Std engine,True,False,False,3030000500.0,False,2508,30300.0,False,30300-02600,3.03e+17,True,
a170E0000060To4QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TE Motor Standard + Zubehoer,V3800CR-TE Std engine + kits,V3800CR-TE Std engine + kits,V3800CR-TE moteur avec kits,,V3800CR-TE Std engine + kits,,V3800CR-TE Std engine + kits,,V3800CR-TE Std engine + kits,V3800CR-TE Std engine + kits,True,False,False,3030000500.0,False,2509,30300.0,False,30300-02700,3.03e+17,True,
a170E0000060To5QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE Motor Spezifiziert,V3800CR-TIE spec engine,V3800CR-TIE spec engine,V3800CR-TIE moteur en spcification,,V3800CR-TIE spec engine,,V3800CR-TIE spec engine,,V3800CR-TIE spec engine,V3800CR-TIE spec engine,True,False,False,3030000500.0,False,2510,30300.0,False,30300-02800,3.03e+17,True,
a170E0000060To6QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE Motor Standard,V3800CR-TIE Std engine,V3800CR-TIE Std engine,V3800CR-TIE moteur standard,,V3800CR-TIE Std engine,,V3800CR-TIE Std engine,,V3800CR-TIE Std engine,V3800CR-TIE Std engine,True,False,False,3030000500.0,False,2511,30300.0,False,30300-02900,3.03e+17,True,
a170E0000060To7QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE Motor Standard + Zubehoer,V3800CR-TIE Std engine + kits,V3800CR-TIE Std engine + kits,V3800CR-TIE moteur avec kits,,V3800CR-TIE Std engine + kits,,V3800CR-TIE Std engine + kits,,V3800CR-TIE Std engine + kits,V3800CR-TIE Std engine + kits,True,False,False,3030000500.0,False,2512,30300.0,False,30300-03000,3.03e+17,True,
a170E0000060To8QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE-SCR Motor Spezifiziert,V3800CR-TIE-SCR Spec engine,,V3800CR-TIE-SCR moteur en spcification,,,,V3800CR-TIE-SCR Spec engine,,,V3800CR-TIE-SCR Spec engine,True,False,False,3030000500.0,False,2513,30300.0,False,30300-03100,3.03e+17,True,
a170E0000060To9QAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE-SCR Motor Standard,V3800CR-TIE-SCR Std engine,,V3800CR-TIE-SCR moteur standard,,,,V3800CR-TIE-SCR Std engine,,,V3800CR-TIE-SCR Std engine,True,False,False,3030000500.0,False,2514,30300.0,False,30300-03200,3.03e+17,True,
a170E0000060ToAQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TERQA2,Serialzied,Model,KBT-EU,V3800CR-TIE-SCR Motor Standard + Zubehoe,V3800CR-TIE-SCR Std engine + Kit,,V3800CR-TIE-SCR Moteur Std + kits,,,,V3800CR-TIE-SCR Std engine + Kit,,,V3800CR-TIE-SCR Std engine + Kit,True,False,False,3030000500.0,False,2515,30300.0,False,30300-03300,3.03e+17,True,
a170E0000060ToBQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3007-DI-T Motor Spezifiziert,V3007-DI-T Spec engine,Motor espec. V3007-DI-T,V3007-DI-T moteur en spcification,,V3007-DI-T Spec engine,,V3007-DI-T Spec engine,,V3007-DI-T Spec engine,V3007-DI-T Spec engine,True,False,False,3030000600.0,False,2516,30300.0,False,30300-00100,3.03e+17,True,
a170E0000060ToCQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3007-DI-TMotor Standard,V3007-DI-T Std engine,Motor est ndar V3007-DI-T,V3007-DI-T moteur standard,,V3007-DI-T Std engine,,V3007-DI-T Std engine,,V3007-DI-T Std engine,V3007-DI-T Std engine,True,False,False,3030000600.0,False,2517,30300.0,False,30300-00200,3.03e+17,True,
a170E0000060ToDQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3007-DI-T Motor Standard + Zubehoer,V3007-DI-T Std engine + Kit,Motor est ndar V3007-DI-T + Kit,V3007-DI-T moteur avec kits,,V3007-DI-T Std engine + Kit,,V3007-DI-T Std engine + Kit,,V3007-DI-T Std engine + Kit,V3007-DI-T Std engine + Kit,True,False,False,3030000600.0,False,2518,30300.0,False,30300-00300,3.03e+17,True,
a170E0000060ToEQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-DI-T Motor Spezifiziert,V3307-DI-T Spec engine,V3307-DI-T Motor espec.,V3307-DI-T moteur en specification,,V3307-DI-T Spec engine,,V3307-DI-T Spec engine,,V3307-DI-T Spec engine,V3307-DI-T Spec engine,True,False,False,3030000600.0,False,2519,30300.0,False,30300-00400,3.03e+17,True,
a170E0000060ToFQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-DI-T Motor Standard,V3307-DI-T Std engine,V3307-DI-T Motor est ndar,V3307-DI-T moteur Std,,V3307-DI-T Std engine,,V3307-DI-T Std engine,,V3307-DI-T Std engine,V3307-DI-T Std engine,True,False,False,3030000600.0,False,2520,30300.0,False,30300-00500,3.03e+17,True,
a170E0000060ToGQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-DI-T Motor Standard + Zubehoer,V3307-DI-T Std engine + Kit,V3307-DI-T Motor est ndar + Kit,V3307-DI-T moteur Std + KIT,,V3307-DI-T Std engine + Kit,,V3307-DI-T Std engine + Kit,,V3307-DI-T Std engine + Kit,V3307-DI-T Std engine + Kit,True,False,False,3030000600.0,False,2521,30300.0,False,30300-00600,3.03e+17,True,
a170E0000060ToHQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI-T Motor Spezifiziert,V2607-DI-T Spec Engine,,V2607-DI-T Moteur en spcification,,,,V2607-DI-T Spec Engine,,V2607-DI-T Spec Engine,V2607-DI-T Spec Engine,True,False,False,3030000600.0,False,2522,30300.0,False,30300-00700,3.03e+17,True,
a170E0000060ToIQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI-T Motor Standard,V2607-DI-T Std Engine,,V2607-DI-T Moteur Std,,,,V2607-DI-T Std Engine,,V2607-DI-T Std Engine,V2607-DI-T Std Engine,True,False,False,3030000600.0,False,2523,30300.0,False,30300-00800,3.03e+17,True,
a170E0000060ToJQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI-T Motor Standard + Zubehoer,V2607-DI-T Std Engine + Kit,,V2607-DI-T Moteur Std + Kit,,,,V2607-DI-T Std Engine + Kit,,V2607-DI-T Std Engine + Kit,V2607-DI-T Std Engine + Kit,True,False,False,3030000600.0,False,2524,30300.0,False,30300-00900,3.03e+17,True,
a170E0000060ToKQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI Motor Spezifiziert,V2607-DI Spec engine,,V2607-DI moteur en specification,,V2607-DI Spec engine,,V2607-DI Spec engine,,V2607-DI Spec engine,V2607-DI Spec engine,True,False,False,3030000600.0,False,2525,30300.0,False,30300-01000,3.03e+17,True,
a170E0000060ToLQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI Motor Standard,V2607-DI Std engine,,V2607-DI moteur Std,,V2607-DI Std engine,,V2607-DI Std engine,,V2607-DI Std engine,V2607-DI Std engine,True,False,False,3030000600.0,False,2526,30300.0,False,30300-01100,3.03e+17,True,
a170E0000060ToMQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-DI Motor Standard + Zubehoer,V2607-DI Std engine + Kit,,V2607-DI Moteur Std + Kit,,V2607-DI Std engine + Kit,,V2607-DI Std engine + Kit,,V2607-DI Std engine + Kit,V2607-DI Std engine + Kit,True,False,False,3030000600.0,False,2527,30300.0,False,30300-01200,3.03e+17,True,
a170E0000060ToNQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DPF Motor Spezifiziert,V2607-CR-T-DPF Spec engine,,V2607-CR-T-DPF moteur en spcification,,,,V2607-CR-T-DPF Spec engine,,,V2607-CR-T-DPF Spec engine,True,False,False,3030000600.0,False,2528,30300.0,False,30300-01300,3.03e+17,True,
a170E0000060ToOQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DPF Motor Standard,V2607-CR-T-DPF Std engine,,V2607-CR-T-DPF moteur standard,,,,V2607-CR-T-DPF Std engine,,,V2607-CR-T-DPF Std engine,True,False,False,3030000600.0,False,2529,30300.0,False,30300-01400,3.03e+17,True,
a170E0000060ToPQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DPF Motor Standard + Zubehoer,V2607-CR-T-DPF Std engine + Kit,,V2607-CR-T-DPF Moteur Std + kits,,,,V2607-CR-T-DPF Std engine + Kit,,,V2607-CR-T-DPF Std engine + Kit,True,False,False,3030000600.0,False,2530,30300.0,False,30300-01500,3.03e+17,True,
a170E0000060ToQQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DOC Motor Spezifiziert,V2607-CR-T-DOC Spec engine,,V2607-CR-T-DOC moteur en spcification,,,,V2607-CR-T-DOC Spec engine,,,V2607-CR-T-DOC Spec engine,True,False,False,3030000600.0,False,2531,30300.0,False,30300-01600,3.03e+17,True,
a170E0000060ToRQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DOC Motor Standard,V2607-CR-T-DOC Std engine,,V2607-CR-T-DOC moteur standard,,,,V2607-CR-T-DOC Std engine,,,V2607-CR-T-DOC Std engine,True,False,False,3030000600.0,False,2532,30300.0,False,30300-01700,3.03e+17,True,
a170E0000060ToSQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-T-DOC Motor Standard + Zubehoer,V2607-CR-T-DOC Std engine + Kit,,V2607-CR-T-DOC Moteur Std + kits,,,,V2607-CR-T-DOC Std engine + Kit,,,V2607-CR-T-DOC Std engine + Kit,True,False,False,3030000600.0,False,2533,30300.0,False,30300-01800,3.03e+17,True,
a170E0000060ToTQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DPF Motor Spezifiziert,V3307-CR-T-DPF Spec engine,,V3307-CR-T-DPF moteur en spcification,,,,V3307-CR-T-DPF Spec engine,,,V3307-CR-T-DPF Spec engine,True,False,False,3030000600.0,False,2534,30300.0,False,30300-01900,3.03e+17,True,
a170E0000060ToUQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DPF Motor Standard,V3307-CR-T-DPF Std engine,,V3307-CR-T-DPF moteur standard,,,,V3307-CR-T-DPF Std engine,,,V3307-CR-T-DPF Std engine,True,False,False,3030000600.0,False,2535,30300.0,False,30300-02000,3.03e+17,True,
a170E0000060ToVQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DPF Motor Standard + Zubehoer,V3307-CR-T-DPF Std engine + Kit,,V3307-CR-T-DPF Moteur Std + kits,,,,V3307-CR-T-DPF Std engine + Kit,,,V3307-CR-T-DPF Std engine + Kit,True,False,False,3030000600.0,False,2536,30300.0,False,30300-02100,3.03e+17,True,
a170E0000060ToWQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DOC Motor Spezifiziert,V3307-CR-T-DOC Spec engine,,V3307-CR-T-DOC moteur en spcification,,,,V3307-CR-T-DOC Spec engine,,,V3307-CR-T-DOC Spec engine,True,False,False,3030000600.0,False,2537,30300.0,False,30300-02200,3.03e+17,True,
a170E0000060ToXQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DOC Motor Standard,V3307-CR-T-DOC Std engine,,V3307-CR-T-DOC moteur standard,,,,V3307-CR-T-DOC Std engine,,,V3307-CR-T-DOC Std engine,True,False,False,3030000600.0,False,2538,30300.0,False,30300-02300,3.03e+17,True,
a170E0000060ToYQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V3307-CR-T-DOC Motor Standard + Zubehoer,V3307-CR-T-DOC Std engine + Kit,,V3307-CR-T-DOC Moteur Std + kits,,,,V3307-CR-T-DOC Std engine + Kit,,,V3307-CR-T-DOC Std engine + Kit,True,False,False,3030000600.0,False,2539,30300.0,False,30300-02400,3.03e+17,True,
a170E0000060ToZQAU,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-DPF Motor Spezifiziert,V2607-CR-DPF Spec Engine,V2607-CR-DPF Spec Engine,V2607-CR-DPF Spec Engine,,V2607-CR-DPF Spec Engine,,V2607-CR-DPF Spec Engine,,V2607-CR-DPF Spec Engine,V2607-CR-DPF Spec Engine,True,False,False,3030000600.0,False,2540,30300.0,False,30300-02500,3.03e+17,True,
a170E0000060ToaQAE,3.03e+17,,EUR,a0B0E000006jwTNUAY,KBT-EU,Machine,False,a170E0000060TESQA2,Serialzied,Model,KBT-EU,V2607-CR-DPF Motor Standard,V2607-CR-DPF Std engine,V2607-CR-DPF Std engine,V2607-CR-DPF Std engine,,V2607-CR-DPF Std engine,,V2607-CR-DPF Std engine,,V2607-CR-DPF Std engine,V2607-CR-DPF Std engine,True,False,False,3030000600.0,False,2541,30300.0,False,30300-02600,3.03e+17,True,
